date,risk_return,equal_return,risk_cum,equal_cum
2018-09-17,0.005966706994196198,0.0056141581252241645,1.0196170044124926,1.0223443523106415
2018-09-18,0.005570109696132223,0.005767006972889076,1.0252963829751118,1.0282402193191107
2018-09-19,0.006182679122363663,0.005875790104073021,1.031635461516367,1.034281943024396
2018-09-20,-0.0014585060683920306,-0.0013367513802047405,1.030130814935377,1.0328993652095373
2018-09-21,0.003651375347691563,0.003221249450016027,1.0338922091979295,1.0362265917216404
2018-09-24,0.005410318861369602,0.005472288897341102,1.0394858957179762,1.0418971229946483
2018-09-25,0.005318200770115312,0.005009280022264203,1.0450140904091076,1.04711627743812
2018-09-26,0.006433535556514807,0.0064857419320442575,1.0517372257168136,1.0539076033864265
2018-09-27,0.0040239841922123975,0.003936819071259781,1.0559693996874595,1.058056646938784
2018-09-28,-0.0018188985725836949,-0.0015005480859856626,1.0540486984536759,1.0564689820623556
2018-10-01,-0.0002480155697341922,-0.0001516803408375682,1.0537872779652013,1.056308736487072
2018-10-02,0.002637077262467186,0.0022322424207073593,1.0565661964354005,1.0586666736580221
2018-10-03,0.003487241704586358,0.0029845370697977867,1.0602506981392663,1.061826303590114
2018-10-04,-0.004000847256009297,-0.00385074848240133,1.056008797042934,1.0577374775629906
2018-10-05,-0.00406672141030707,-0.003687255362848678,1.0517143034585268,1.0538373293763605
2018-10-08,-0.0014958389214749603,-0.0015100051765967444,1.0501411082691416,1.0522460295537113
2018-10-09,-0.004686237001762008,-0.004661842279142329,1.0452198981504994,1.047340624525078
2018-10-10,-0.034944761142713325,-0.03287723353079338,1.008694938468019,1.01290696222628
2018-10-11,0.017247672273619768,0.01668726620959519,1.0260925781907744,1.0298096103505023
2018-10-12,-0.004035218843570339,-0.004453980240431224,1.0219520700840112,1.025222858694595
2018-10-15,0.00705254432772443,0.006297812010399447,1.0291594323590885,1.0316795195274178
2018-10-16,0.004148915469879972,0.00652952623201072,1.033429327848976,1.0384158980132001
2018-10-17,-0.005318031660147759,-0.004262111367367284,1.0279335179649498,1.0339900538102231
2018-10-18,0.00035077728950871705,-0.0001442015029074147,1.0282940936981766,1.0338409508904725
2018-10-19,-0.0040890874225548235,-0.003809974066086436,1.024089309252948,1.0299020436791217
2018-10-22,-0.010339757566735138,-0.009136780611853322,1.0135004740685873,1.0204920546543264
2018-10-23,-0.007089806355649211,-0.006465344062926919,1.0063149519660823,1.013894222407503
2018-10-24,-0.02065528205868484,-0.009343001782240502,0.985529232793351,1.0044214068805464
2018-10-25,-0.0018596672676035033,-0.002530517961145776,0.983696476337859,1.0018797004698758
2018-10-26,-0.005166988151377078,-0.004172415750724744,0.9786137283000699,0.997699441827304
2018-10-29,-0.0005331004463713602,0.0003565220270418158,0.9780920288846879,0.9980551436546827
2018-10-30,0.013306154730810678,0.013208121771459686,0.9911066727620002,1.0112375775267055
2018-10-31,-0.006348314792790007,-0.006311304280198887,0.9848148156100723,1.0048553494753634
2018-11-01,0.00750335733381266,0.006724944900089965,0.9922042330792274,1.0116129463331458
2018-11-02,0.00028303269386321597,0.0007321640003631199,0.9924850593161784,1.0123536129147521
2018-11-05,0.0029808299185409204,0.0023476134598750184,0.995443488474693,1.0147302278825838
2018-11-06,0.0033799362663792173,-0.0007471660121339957,0.9988080240225196,1.013972055944825
2018-11-07,0.007005189646887592,0.0039085879887669804,1.0058048636516304,1.0179352549436365
2018-11-08,0.04922119393076361,-0.005114365154794309,1.0553117799019325,1.012729162345916
2018-11-09,0.0019629844673216936,-0.00043392582011239227,1.0573833405340616,1.0122897130135933
2018-11-12,-0.0025861008349943536,-0.0041146421861687245,1.0546488405941974,1.0081245030558028
2018-11-13,0.0026046370065067478,0.0003519715812929535,1.0573958179932785,1.0084793342312834
2018-11-14,-0.00139039505276555,-0.0011879588592466673,1.0559256200791258,1.0072813022718161
2018-11-15,0.005543220994315768,0.005346397317974517,1.0617788491447844,1.012666628324728
2018-11-16,0.0064773793118681686,0.006402419216164918,1.068656393496014,1.0191501446054834
2018-11-19,-0.0036180569971739217,-0.0010687850776783135,1.0647899337539513,1.0180608921390153
2018-11-20,0.00047856896739483266,0.002524066861282306,1.0652995091730402,1.0206305458996308
2018-11-21,-0.0014805353467242468,0.0013171410478435733,1.0637222955948615,1.0219748602863181
2018-11-22,-0.0011260224591967771,-0.0020655060393108683,1.0625245203996734,1.019863965040373
2018-11-23,-0.0019078501131608446,-0.0011654800477820305,1.0604973828731927,1.0186753339376664
2018-11-26,-0.008050277897024742,-0.0018183652857085286,1.051960084231996,1.0168230100730267
2018-11-27,0.0006482414572626635,0.0009920646921568424,1.0526420083699808,1.0178317642794927
2018-11-28,-0.002062850749942296,-0.001969807954967199,1.050470565013594,1.0158268311733967
2018-11-29,0.0022758664628535095,0.0032189552905546527,1.052861295742723,1.0190967323258895
2018-11-30,0.013176338947755842,0.011518229945653642,1.0667341530404026,1.0308349228256832
2018-12-03,0.0033844596697041075,0.002144735780186422,1.070344471759664,1.0330457913681332
2018-12-04,0.0017915147037485288,0.0004259083494217401,1.0722620096188975,1.033485774196012
2018-12-05,-0.00011899749178852422,-0.00032393311972573767,1.0721344131292128,1.0331509939249843
2018-12-06,0.00439657675555278,0.004563574088934362,1.0768481343688048,1.037865855030817
2018-12-07,-0.001396185986795676,-0.0020292514304068045,1.075344654093692,1.0357597642599254
2018-12-10,-0.0018952100519958606,-0.002726831298024575,1.0733066500958937,1.0329354221175069
2018-12-11,0.004975772152243912,0.004711551807864424,1.0786471794362589,1.0378021508729918
2018-12-12,0.0006423207167644595,0.0005594734969507993,1.0793400168656904,1.0383827736714837
2018-12-13,-0.0033033071443184106,-0.0031049494901027055,1.0757746252768292,1.035158647607841
2018-12-14,-0.007455884876452462,-0.0076170172180519856,1.0677537735177565,1.0272738263655967
2018-12-17,-0.004415938774068999,-0.004533813421689485,1.063038638228121,1.0226163585038701
2018-12-18,-0.0025659367149935396,-0.002908662092571184,1.0603109483568347,1.0196419130666468
2018-12-19,0.0005173036480494161,-0.0001156293487597415,1.0608594510784866,1.0195240125362708
2018-12-20,0.0010417083025048629,0.001379507115993685,1.0619645571764658,1.020930453166491
2018-12-21,-0.005898415399771022,-0.005109775252995558,1.055700649078405,1.015713728001871
2018-12-24,-0.011472955440853822,-0.011455267615876303,1.0435886425726482,1.0040784554264903
2018-12-25,0.0020923636753637158,0.0016338610491081367,1.0457722095403894,1.0057189801050603
2018-12-26,0.007869590399255078,0.007248482696572459,1.0540020084803963,1.0130089167299663
2018-12-27,-0.0019681738569244053,-0.001859994942108493,1.0519275492821594,1.0111247252685378
2018-12-28,-0.004611028143366261,-0.004182113503167825,1.0470770817476371,1.0068960869016055
2019-01-02,-0.012077610946408862,-0.01103372769888589,1.034430892123388,0.9957862696576594
2019-01-03,-0.0005245098189944924,-0.0005273166360990843,1.033888322963398,0.9952611749916699
2019-01-04,0.008083611046508036,0.0073097073350516534,1.0422458740317606,1.0025362429027986
2019-01-07,0.0010674404323851574,0.00032051942441844967,1.0433584094181887,1.0028575752423325
2019-01-08,0.0037914944137528127,0.003833701683410457,1.0473142969990397,1.00670223201676
2019-01-09,-0.0008129255989545942,-0.001017500545416927,1.046462908396858,1.0056779119466106
2019-01-10,0.004628220407863893,0.004997626908532353,1.0513061693855728,1.0107039149406716
2019-01-11,-0.0006453224833604619,-0.0005537051158293025,1.0506277378775726,1.0101442830123801
2019-01-14,0.006867607918779498,0.006223802540376038,1.05784303724991,1.016431221567139
2019-01-15,-0.002186348361819565,-0.0016307916786027978,1.0555302238583564,1.0147736339891351
2019-01-16,-0.003243229680994227,-0.0024383819000194586,1.0521068969071525,1.012299228327399
2019-01-17,0.003030819818727297,0.002029526522557691,1.0552956433417182,1.014353716460054
2019-01-18,0.0028088521655456507,0.002214429457450624,1.0582598127948095,1.0165999312100578
2019-01-21,-0.001729854195707017,-0.0022337856000413706,1.0564291776174983,1.0143290649227177
2019-01-22,0.0031269756923628777,0.0029914079972065987,1.0597326059766112,1.0173633369993267
2019-01-23,-4.4748274166548675e-05,-0.0005786857785983223,1.0596851847714157,1.016774603304538
2019-01-24,0.0026065701683362346,0.002357423955893724,1.0624473285618687,1.0191715721121124
2019-01-25,0.0010235290114152193,0.001489762215086504,1.0635347742257524,1.0206898954109354
2019-01-28,0.0014662947741333212,0.001231983834991365,1.0650942297073087,1.0219473688626208
2019-01-29,0.0010095067967650316,0.0009327654070169976,1.0661694495713934,1.022900606016088
2019-01-30,-0.0004765245217373597,0.00026697086872430506,1.0656613936843453,1.0231736906794948
2019-01-31,0.006568263932336007,0.007115154939651433,1.0726609389805652,1.0304537300188545
2019-02-01,0.005404438051411639,0.005180695202978091,1.0784580685754546,1.035792196714854
2019-02-11,0.004944067218273584,0.004769516925907135,1.0837900377585812,1.0407324251288081
2019-02-12,0.008266392320814154,0.00813993317753332,1.0927490714040835,1.049203917525049
2019-02-13,0.002782333503323791,0.002771271608358233,1.095789463756177,1.0521115465530644
2019-02-14,0.0003063893098370893,3.131207099639075e-05,1.096125201933704,1.0521444903445063
2019-02-15,0.004553082315498452,0.00438638810610927,1.1011159502062005,1.0567596044228618
2019-02-18,-0.004523457735681462,-0.00468238799942379,1.096135098743358,1.0518114459328363
2019-02-19,-0.00012733365476195595,-0.00013146932503019639,1.0959955238551222,1.0516731649919804
2019-02-20,-0.0005681311878690187,-0.0006228965547393684,1.0953728546162553,1.051018081400795
2019-02-21,-0.0002524241015804502,-0.0004651048568603849,1.0950963561075333,1.0505292477864874
2019-02-22,0.0031056853043115195,0.003157501362379305,1.0984973807675016,1.0538462953175924
2019-02-25,0.0017602169714888202,0.0018201543590741006,1.1004309745002645,1.0557644582458088
2019-02-26,0.0033397174560687902,0.0029614957935658244,1.104106103035002,1.0588911002479
2019-02-27,-0.005023618727722838,-0.004821276817757108,1.098559494938402,1.0537858931337454
2019-02-28,0.009179869656079895,0.008687675409732379,1.1086441279113857,1.0629408429246463
2019-03-01,0.009726537092834511,0.009390629913855378,1.119427396144269,1.072922527000873
2019-03-04,0.0032190898956628872,0.003498475496700245,1.1230309335641253,1.0766761201714434
2019-03-05,0.005577277273626107,0.005726306299989708,1.1292943884674715,1.0828414974214295
2019-03-06,0.0006340008630047055,0.000947718752326187,1.1300103620843465,1.0838677266143328
2019-03-07,-0.0035848863699356514,-0.0035371946411896288,1.1259594033394242,1.0800338754999943
2019-03-08,0.0008695908808149439,0.0006018645447045353,1.126938527368736,1.0806839095967375
2019-03-11,0.007196965786149774,0.00751669973924602,1.1350490653933027,1.0888070860582106
2019-03-12,0.003828838556816871,0.00363219756795623,1.1393949850187595,1.092761848508165
2019-03-13,0.005744714626763752,0.005588800918143946,1.145940484054858,1.0988690769304201
2019-03-14,-0.00126367976214556,-0.0012405725089119194,1.1444923822565345,1.0975058501626869
2019-03-15,0.003943477095380684,0.00399589017652553,1.149005661751801,1.1018913630080314
2019-03-18,-0.0015237726739185313,-0.0016315817788333782,1.1472548383222458,1.1000935371378935
2019-03-19,0.0009767568525306538,0.0011947991725567019,1.1483754273471762,1.101407927985801
2019-03-20,-0.007529893264100436,-0.00698676042850626,1.1397282829521362,1.0937126546589067
2019-03-21,-0.0010942475627273485,-0.00029545533588106094,1.1384811380563444,1.093389511419167
2019-03-22,-0.010776936797761016,-0.009393154463106134,1.1262117987860683,1.0831191348500666
2019-03-25,0.0010859855901229093,0.00020038599006503449,1.1274348485709762,1.0833361767502618
2019-03-26,0.005699590627570312,0.005566083980831718,1.1338607656670874,1.089366116889527
2019-03-27,0.0018917445814887592,0.0019334387410298158,1.1360057406267008,1.0914723395430865
2019-03-28,0.0027090618322258295,0.0024539701587208917,1.139083250419822,1.0941507800933945
2019-03-29,-0.0004098751594480019,-0.0006671767639529625,1.1386163684909316,1.093420788116655
2019-04-01,-0.0004109841654407911,8.838339370057633e-05,1.1381484151929702,1.0935174283566518
2019-04-02,0.0029697315784884487,0.00274077579726229,1.1415284104825754,1.0965145144581763
2019-04-03,0.007173971282680305,0.006946327218035498,1.1497177025177412,1.104131263074928
2019-04-04,0.004222776405083921,0.004612557810550091,1.1545727033044404,1.1092241323562968
2019-04-05,0.0013117687916846274,0.001244282780228047,1.1560872357443661,1.1106043208436012
2019-04-08,-0.0042498617598482075,-0.004686406305875579,1.1511740248101274,1.105399577751067
2019-04-09,-0.0005421634794617299,-0.00035118085549958327,1.1505499002953705,1.1050113825816836
2019-04-10,0.003227097612273861,0.002835002728168236,1.1542628371314156,1.1081440928659596
2019-04-11,-0.000313234665677752,-0.0005973150354239174,1.1539012819975225,1.1074821817378746
2019-04-12,-0.00331705459995505,-0.0032914895298033083,1.1500737284421787,1.1038369157322407
2019-04-16,-0.003955346056453173,-0.003481684690349571,1.1455247888557545,1.099993703642093
2019-04-17,-0.007405366028428256,-0.0068202052455868765,1.1370417584996397,1.0924915208144006
2019-04-18,0.004157530801527044,0.0043511809797316895,1.1417690446332245,1.0972451491402864
2019-04-19,-0.007228055977025029,-0.005527002897752881,1.1335162740657811,1.0911806720214428
2019-04-22,0.003817956169121149,0.0038907721235631834,1.13784398951715,1.0954262073619148
2019-04-23,0.0044306805862593494,0.005431022951292308,1.1428854127916954,1.1013754922355445
2019-04-24,-0.0021414305113680457,-0.0012210932407524615,1.140438003097746,1.1000306100664452
2019-04-25,0.0012240361082445316,0.001851046168958028,1.1418339403927518,1.1020668175129453
2019-04-26,-0.00523446979681527,-0.0043078673357017355,1.1358570451187873,1.0973192598680206
2019-05-02,-0.003283361728473424,-0.002849590612993158,1.1321276155678273,1.094192349205644
2019-05-03,-0.008755478134270677,-0.009327431046117107,1.1222152969845192,1.0839863455172394
2019-05-06,0.0021030266531943905,0.0020634466676792045,1.1245753456646999,1.0862230935297068
2019-05-07,-0.002406559400885663,-0.0026335241717176847,1.1218689882945863,1.0833624987570183
2019-05-08,-0.0027920359871039524,-0.0026437217149789367,1.118736689706452,1.0804983897938605
2019-05-09,0.005102578119293747,0.004781191585164539,1.1244451310605992,1.0856644596029268
2019-05-10,0.0016393559755424347,0.0018390831754678074,1.126288496905373,1.0876610868447858
2019-05-13,0.0002672145683423999,0.00012199508931585187,1.1265894575999027,1.0877937761562209
2019-05-14,0.006463500872763439,0.006432080619482099,1.1338711695423458,1.0947905534218287
2019-05-15,0.0012362670388171616,0.0010753521442363858,1.135272937095516,1.0959678387909406
2019-05-16,0.0007750567695515653,0.0005798568378977019,1.1361528380707004,1.0966033432363795
2019-05-17,0.0026528403027312594,0.0026017267504525846,1.139166870109597,1.0994564054891134
2019-05-20,0.0021031125025730165,0.0025094988367986297,1.1415626661966414,1.1022154900597991
2019-05-21,-0.0005374283043818123,-9.446131476486875e-05,1.1409491581086018,1.102111373335454
2019-05-22,0.0009827753697093271,0.000951645406075169,1.1420704548392815,1.1031601925608718
2019-05-23,-0.0007167009980892764,-0.0004402644309893831,1.1412519318044099,1.1026745103664037
2019-05-24,0.0007966392299684521,7.592031309187487e-05,1.1421610978645627,1.1027582257604691
2019-05-27,0.0030920569073386163,0.003056146964140703,1.1456927249765083,1.1061284169643082
2019-05-28,0.0012304190996856627,0.000566634634597281,1.1471024071876903,1.1067551876356725
2019-05-29,0.00040694730303943177,0.00022595329720094198,1.1475692174186054,1.107005262619513
2019-05-30,-0.006443961163434691,-0.005745508688240231,1.1401743259492068,1.100644954265205
2019-05-31,-0.0103873055566842,-0.010019411116438635,1.1283309868376858,1.0896171399751882
2019-06-03,0.0025610935967385847,0.0019704452321124364,1.1312207481030776,1.0917641708734804
2019-06-04,0.0051685128171100195,0.005535194244097119,1.137067477038629,1.0978072976280107
2019-06-05,-0.00047888489920138225,-0.0005934205327611483,1.1365229525945024,1.0971558362365832
2019-06-06,0.007795044779223433,0.007507520405029597,1.1453821999025917,1.1053927560646268
2019-06-07,0.0017667767430492643,0.001922273854126626,1.1474058345352824,1.107517623658151
2019-06-10,-0.0010655625003195587,-0.0004567429893716659,1.1461832019053537,1.1070117727479396
2019-06-11,-0.0016584892542880704,-0.0015544626315682963,1.1442822693815482,1.1052909643144968
2019-06-12,-0.00042714606796514495,0.001279161562722142,1.1437934937095398,1.1067048100316719
2019-06-13,-0.0010925285194368127,-0.0006622147966171867,1.1425438666973158,1.1059719337309815
2019-06-14,-0.0025457433030849482,-0.0025195279423685206,1.1396352433001902,1.103185406540471
2019-06-17,-0.0026521627603988485,-0.002236645219135232,1.1366127451474715,1.1007179721751124
2019-06-18,0.004698806131508545,0.004753020348609817,1.141953468083521,1.1059497070949413
2019-06-19,0.005174132327708609,0.005404393267479734,1.1478620864394709,1.1119266942461363
2019-06-20,-0.00045184495997897437,0.000313029769628573,1.1473434307409622,1.11227476040308
2019-06-21,-0.0015654331501782641,-0.0012301687547445277,1.145547341299841,1.1109064747461412
2019-06-24,-0.0012495844682242024,-0.0007868966540098924,1.144115883134537,1.1100323061582456
2019-06-25,0.0017662521550473192,0.0017220446009765127,1.1461366802787472,1.1119438312979748
2019-06-26,-0.0045203798213960785,-0.004467190064122925,1.1409557071566532,1.1069765668629377
2019-06-27,0.00516361887300364,0.004842764459878682,1.1468471675793883,1.11233739363886
2019-06-28,0.005669498783598035,0.005087710926295943,1.1533492162009527,1.117996644750204
2019-07-01,-0.0016808379032540331,-0.0016179814422168698,1.1514106231226737,1.1161877469265375
2019-07-02,-0.0008366128034643486,-0.00047312082786368786,1.1504473382533245,1.1156596552556604
2019-07-03,0.002809623327497568,0.0032500968678582133,1.1536796619319387,1.1192856572068024
2019-07-04,0.0008876113695902804,0.001375105658134993,1.1547036811167346,1.120824793247097
2019-07-05,-0.0028850239095246475,-0.003375362082562633,1.1513723333882968,1.1170416037387747
2019-07-08,0.0044096249519873214,0.004495147174750637,1.1564494535586338,1.1220628701479
2019-07-09,0.003419161742798072,0.003276102641017393,1.1604035412877214,1.125738863280179
2019-07-10,0.0013249852175877426,0.0011071468893321752,1.1619410588263641,1.12698522156086
2019-07-11,-0.002192789181390006,-0.0021610968312223383,1.1593931670431568,1.1245496973697104
2019-07-12,0.0029218477944722896,0.0026269010328035516,1.162780737411208,1.1275037781311699
2019-07-15,0.0008381243565026369,0.0011163073316712594,1.1637552922685044,1.1287624188651848
2019-07-16,-0.00010207676416686668,-0.0005818428829908648,1.1636364998939877,1.1281056564851806
2019-07-17,-0.000698218729561644,-0.0007479857318508412,1.16282402709536,1.1272618495501094
2019-07-18,0.004160814696035693,0.004251521927304935,1.1676623223962017,1.132054428021286
2019-07-19,-0.002441692656646498,-0.002219428531863832,1.1648112498781642,1.1295419141241128
2019-07-22,0.001119076545775543,-3.2912598190956214e-05,1.1661147628281585,1.1295047379649534
2019-07-23,0.0004380053122089893,-0.0009088495311361269,1.1666255272889225,1.128478188113438
2019-07-24,0.0012637251073424395,0.0011137545975345524,1.1680998212586242,1.1297350358836669
2019-07-25,-0.000598947136188553,-0.0008997424630279263,1.1674001912158989,1.1287185652999119
2019-07-26,-0.0020679318450132094,-0.001499189820259959,1.164986087184609,1.1270264019168759
2019-07-29,-0.0038769823542038435,-0.003655784890399291,1.1604694566817013,1.122906235825667
2019-07-30,-6.071806514362576e-05,-0.00013177911617040595,1.1603989952216334,1.1227582602343675
2019-07-31,0.000949840754509013,0.001619386937857384,1.1615011894787861,1.1245764402953624
2019-08-01,0.004287572410930321,0.003768065702347237,1.1664812099340582,1.1288139182097072
