date,portfolio_value,portfolio_return,drawdown
2020-12-07,11208.96728156735,0.01441177082973707,0.0
2020-12-08,11082.240029713419,-0.011305881145922077,-0.011305881145922125
2020-12-09,11157.831632928226,0.006820967874015653,-0.004562030323990163
2020-12-10,10950.969544933929,-0.018539631605823857,-0.02301708356823262
2020-12-11,11316.418022593078,0.03337133540182396,0.0
2020-12-14,11474.012519544163,0.013926181998265744,0.0
2020-12-15,11269.230088681532,-0.017847499339382535,-0.017847499339382566
2020-12-16,11434.034774173691,0.014624307445606437,-0.003484199211250316
2020-12-17,11325.903972981387,-0.009456924290325025,-0.01290817369342212
2020-12-18,11272.681616773818,-0.004699170709422601,-0.01754668669111259
2020-12-21,11406.072694723383,0.011833127421169987,-0.005921191449377861
2020-12-22,11358.860655185823,-0.004139202055007285,-0.01003588449656978
2020-12-23,11405.601237415889,0.004114900574005049,-0.005962280589440372
2020-12-24,11338.545541645311,-0.00587918991509213,-0.011806417124620161
2020-12-25,11430.379005323452,0.008099227836660916,-0.0038028121501862966
2020-12-28,11460.460720173158,0.002631733806525143,-0.001181086332956549
2020-12-29,11512.33445985069,0.00452632236557677,0.0
2020-12-30,11809.589115681452,0.025820536822261174,0.0
2020-12-31,11901.432081883784,0.007776982357530078,0.0
2021-01-04,11974.559377146146,0.006144411425384124,0.0
2021-01-05,12047.206874266085,0.006066820066765026,0.0
2021-01-06,12029.767614950244,-0.0014475769776222975,-0.0014475769776223224
2021-01-07,12153.168847776325,0.01025798974476634,0.0
2021-01-08,12205.324698459899,0.004291543328069181,0.0
2021-01-11,12630.323537121241,0.034820772831628884,0.0
2021-01-12,12698.082983848839,0.0053648227243308835,0.0
2021-01-13,12643.334967645951,-0.004311518224642614,-0.0043115182246425965
2021-01-14,12527.990579939202,-0.009122940110494127,-0.01339512461258785
2021-01-15,12586.74870887735,0.004690147918233453,-0.008767801810170783
2021-01-18,12706.481924141464,0.009512640478765391,0.0
2021-01-19,11913.199244543397,-0.0624313389287464,-0.06243133892874653
2021-01-20,12164.42057956976,0.02108764655652234,-0.04266022238160383
2021-01-21,12520.309555242673,0.029256549734118214,-0.014651763565261655
2021-01-22,12955.244987400616,0.03473839286791604,0.0
2021-01-25,13335.006310822926,0.029313326285349422,0.0
2021-01-26,13390.354562247516,0.004150598067559101,0.0
2021-01-27,12681.156100285178,-0.052963381863079015,-0.05296338186307903
2021-01-28,11798.979317723597,-0.06956595878050446,-0.11884489220402039
2021-01-29,11914.975574178605,0.00983104159533253,-0.11018221968733843
2021-02-01,11770.873464187003,-0.012094201040906093,-0.12094385481221259
2021-02-02,11940.775255447368,0.014434085267953364,-0.10825548345725367
2021-02-03,12160.683922490516,0.01841661553279999,-0.09183256754260316
2021-02-04,12160.359693225171,-2.6662091327365046e-05,-0.0918567811856279
2021-02-05,12222.456597300077,0.00510650224511894,-0.0872193457998629
2021-02-08,12147.146703646986,-0.006161600415887675,-0.09284353545839663
2021-02-09,12237.582665344602,0.007445037415285638,-0.08608972163836603
2021-02-17,12367.105153969087,0.010583992947502405,-0.07641690169753657
2021-02-18,12376.413667129811,0.0007526832710511861,-0.07572173615001865
2021-02-19,12297.35694820452,-0.006387692028689573,-0.08162574104830422
2021-02-22,12288.516348381681,-0.0007189024324555039,-0.08228596253696929
2021-02-23,12243.350617419539,-0.003675442151166669,-0.08565896739297818
2021-02-24,12270.146646311834,0.002188618927091051,-0.0836578233031986
2021-02-25,12363.084206577349,0.0075742827648639655,-0.07671718854752596
2021-02-26,12331.857359699252,-0.002525813652671175,-0.07904922887796928
2021-03-01,12358.367763829596,0.002149749494912233,-0.07706941542291057
2021-03-02,12248.290118914712,-0.008907134584314368,-0.08529008235171875
2021-03-03,12159.589196482459,-0.007241902467290212,-0.09191432236119057
2021-03-04,12025.3708598902,-0.011038065054951479,-0.10193783114643751
2021-03-05,12150.687602405707,0.01042102933669133,-0.09257909893864191
2021-03-08,12099.151125191278,-0.004241445332215104,-0.09642787508380324
2021-03-09,12003.982140904176,-0.00786575713472602,-0.10353515397210233
2021-03-10,12185.471036561104,0.015119057453317562,-0.08998145046012707
2021-03-11,12235.492380559772,0.004104998801325202,-0.08624582540508208
2021-03-12,12174.763882285175,-0.0049633064518990995,-0.09078106739529901
2021-03-15,12119.67981644792,-0.004524446335867303,-0.09489477966342352
2021-03-16,12303.459520322156,0.015163742496301154,-0.0811699971701817
2021-03-17,12277.38573170521,-0.002119224155927654,-0.08311720390736976
2021-03-18,12347.020446286773,0.005671786820360261,-0.07791684014867661
2021-03-19,12392.56554529004,0.003688752213653594,-0.07451550385160244
2021-03-22,12438.268443291132,0.0036879286887016626,-0.07110238302730798
2021-03-23,12558.41843517121,0.009659704035804385,-0.06212950696778774
2021-03-24,12193.001113637953,-0.02909739975774868,-0.08941909962454286
2021-03-25,12141.928985838626,-0.004188642920913338,-0.09323319786681938
2021-03-26,11949.77596950004,-0.015825575702402526,-0.10758330453840348
2021-03-29,12127.728484431474,0.014891703023188981,-0.09429370013665384
2021-03-30,12104.269513064823,-0.0019343252445638802,-0.09604563069663996
2021-03-31,12094.670847595466,-0.0007929983266644334,-0.09676246499887864
2021-04-01,12360.85922757407,0.0220087328818481,-0.07688335136217994
2021-04-02,12407.650646194814,0.0037854503282720403,-0.07338893914156064
2021-04-05,12479.619863326874,0.0058003903546504035,-0.06801423328164502
2021-04-06,12438.212026540756,-0.003318036706214138,-0.0711065962652857
2021-04-07,12357.53553410202,-0.00648618083262998,-0.07713156685614608
2021-04-08,12333.824201093967,-0.001918775223637434,-0.07890234394033957
2021-04-09,12397.0422405947,0.005125582987888515,-0.07418118146425645
2021-04-12,12454.116298034114,0.0046038447180991905,-0.06991885538662379
2021-04-13,12358.653577699626,-0.0076651540783794995,-0.0770480706654808
2021-04-14,12351.58529865419,-0.0005719295391683611,-0.07757593413709962
2021-04-15,12264.870977993687,-0.007020501301152942,-0.08405181349170499
2021-04-16,12117.596864036843,-0.01200779969239709,-0.0950503358439111
2021-04-19,12192.363788148301,0.006170111528743319,-0.0894666954881691
2021-04-20,12319.645824030978,0.01043948803483061,-0.07996119395040302
2021-04-22,12097.124336819632,-0.018062328283601343,-0.09657923689892345
2021-04-23,12278.102228463273,0.014960406010939648,-0.08306369548421844
2021-04-26,11891.094982137764,-0.03152011924353765,-0.11196563714128471
2021-04-27,11961.78817035629,0.005945052858859307,-0.1066862259136061
2021-04-28,11958.749961850963,-0.0002539928363600955,-0.10691312121284591
2021-04-29,11904.933371339972,-0.004500185277112531,-0.1109321776359462
2021-05-04,11865.096997265839,-0.0033462072261601604,-0.1139071828076873
2021-05-05,11894.33683380978,0.0024643571435344416,-0.11172353364380472
2021-05-06,11803.184289707542,-0.007663524698841077,-0.11853086228312493
2021-05-07,11706.880859308638,-0.008159105884916376,-0.12572286231204277
2021-05-10,11964.570080452911,0.022011774463338248,-0.10647847113880249
2021-05-11,11866.63146798373,-0.008185719320511795,-0.11379258758089483
2021-05-12,11894.076564060197,0.002312795855379193,-0.11174297075044559
2021-05-13,11812.481875600453,-0.0068601112511999605,-0.11783651279075791
2021-05-14,11806.931581142362,-0.00046986691844644974,-0.11825101223005874
2021-05-17,11744.10728513596,-0.005320967227991946,-0.12294276969729767
2021-05-18,11736.587025533365,-0.0006403432308655971,-0.12350438735780367
2021-05-19,11906.279804555174,0.014458443383296507,-0.11083162516670853
2021-05-20,12051.227299671415,0.01217403735638611,-0.10000685615537086
2021-05-21,12065.499881821896,0.001184326027181471,-0.09894097085083076
2021-05-24,12175.405892032504,0.009109113695007099,-0.09073312170839842
2021-05-25,12126.405854246554,-0.004024509590930106,-0.09439247498079795
2021-05-26,12230.419931975704,0.008577486105887268,-0.08662463901755868
2021-05-27,11973.562106937325,-0.02100155403224046,-0.10580694101294863
2021-05-28,12089.65202673665,0.009695520744997261,-0.09713727365950697
2021-05-31,12296.907892224242,0.017143244903098903,-0.08165927682797247
2021-06-01,12353.527176477717,0.0046043513336613655,-0.07743091349447973
2021-06-02,12272.94875512867,-0.00652270563685454,-0.08344856007541701
2021-06-03,12352.053812103524,0.006445480915236325,-0.07754094526155075
2021-06-04,12320.572041868218,-0.0025487073416452294,-0.07989202342672985
2021-06-07,12288.794164954868,-0.0025792533662691583,-0.0822652150226375
2021-06-08,12123.39618937579,-0.013459251848383848,-0.09461723862367033
2021-06-09,12142.800285317557,0.00160054951918256,-0.09316812868027313
2021-06-10,12305.291305322533,0.013381676070341984,-0.08103319832801048
2021-06-11,12408.288624174957,0.008370165020626031,-0.07334129454953908
2021-06-14,12434.873155849667,0.0021424817297460864,-0.07135594520340127
2021-06-15,12573.053730308508,0.011112342902656456,-0.061036534031988166
2021-06-16,12553.43231821404,-0.0015605923998534051,-0.06250187328071788
2021-06-17,12454.617180224257,-0.007871563368881156,-0.069881449193396
2021-06-18,12529.660253401802,0.006025321540729605,-0.06427718585378894
2021-06-21,12561.550901562608,0.00254521252099779,-0.06189557243104071
2021-06-22,12544.333794834192,-0.0013706195089551914,-0.06318135666090396
2021-06-23,12475.555617422177,-0.005482808297108606,-0.06831775369148951
2021-06-24,12365.141885796918,-0.00885040594673513,-0.0765635197846859
2021-06-25,12415.756735414454,0.004093349682923863,-0.07278357136119629
2021-06-28,12415.969945317804,1.7172525839045678e-05,-0.07276764871311714
2021-06-29,12647.11245902413,0.018616549067396133,-0.05550578214850754
2021-06-30,12553.507789349458,-0.007401268074269571,-0.062496237049424086
2021-07-01,12645.80682182109,0.007352449532069337,-0.05560328794620484
2021-07-02,12733.371597639121,0.006924411945541561,-0.04906389607192918
2021-07-05,12722.666605382617,-0.000840703671797859,-0.04986335154614674
2021-07-06,12291.345902174633,-0.033901753192644796,-0.08207464970131595
2021-07-07,12565.115276630659,0.022273343914891268,-0.061629382685916334
2021-07-08,12376.618642282327,-0.015001584163649544,-0.07570642847824915
2021-07-09,12300.51874224763,-0.006148682627637504,-0.08138961630430208
2021-07-12,12085.03969381932,-0.017517883021325002,-0.09748172554805778
2021-07-13,11991.799661104717,-0.007715326972594966,-0.10444494913419666
2021-07-14,11853.063272450527,-0.011569271716920041,-0.11480586885512323
2021-07-15,11978.764837104127,0.010604985543759292,-0.10541839789091134
2021-07-16,11993.456574693304,0.0012264818442439085,-0.10432120979772985
2021-07-19,11726.67135666857,-0.022244230957375714,-0.12424489567061192
2021-07-20,11984.343172914165,0.02197314211411453,-0.10500180430602113
2021-07-21,11933.98380073441,-0.004202096973789346,-0.10876267351569369
2021-07-22,12115.117336880008,0.015177960618184593,-0.09523550847285889
2021-07-23,12203.254795894998,0.007274998381294131,-0.08865334826154658
2021-07-26,12450.349679642493,0.020248277027749766,-0.0702001487888343
2021-07-27,12402.920848316664,-0.0038094376902024817,-0.07374216338638273
2021-07-28,12145.84539412302,-0.020727009172886446,-0.09294071806233117
2021-07-29,12312.476546112952,0.013719189285132632,-0.08049660008059167
2021-07-30,12312.021469701813,-3.696059110733533e-05,-0.08053058546977787
2021-08-02,12368.768805474272,0.004609099806405273,-0.07629265916927108
2021-08-03,12409.072962605836,0.003258542363062485,-0.07328271966810229
2021-08-04,12399.940763342629,-0.0007359292100807911,-0.07396471798418536
2021-08-05,12594.239101224011,0.015669295651458064,-0.05945439736659819
2021-08-06,12626.644408283279,0.0025730261906903866,-0.05703434889748371
2021-08-09,12690.428665296055,0.005051560410692463,-0.05227090094573128
2021-08-10,12792.808586019626,0.008067491132395516,-0.04462510484319793
2021-08-11,12765.44550098946,-0.0021389427385061863,-0.04666859703774473
2021-08-12,12725.927488873433,-0.0030957017608953473,-0.04961982674061183
2021-08-13,12659.015217020515,-0.005257948539422345,-0.054616876784497115
2021-08-16,12844.00124779488,0.014612987472015004,-0.04080200504869469
2021-08-17,12688.205070816895,-0.012129878685953435,-0.05243696036326373
2021-08-18,12810.819525978222,0.00966365648072186,-0.043280036654385734
2021-08-19,12815.48984872552,0.00036456081032327386,-0.042931254049295875
2021-08-20,12526.142515800864,-0.022577937819008048,-0.06453989268388705
2021-08-23,12354.222240772768,-0.013724917692037288,-0.0773790056609851
2021-08-24,12289.781822173152,-0.00521606438217883,-0.08219145616780721
2021-08-25,12354.829947619295,0.005292862508656146,-0.07733362173603353
2021-08-26,12304.181786565687,-0.004099462418207346,-0.08111605787827025
2021-08-27,12341.12339665742,0.0030023621832430273,-0.07835723547965456
2021-08-30,12483.076490397896,0.011502445051227687,-0.0677560902238975
2021-08-31,12491.66355545385,0.0006878965343645497,-0.06711480286917992
2021-09-01,12636.41967738311,0.011588218117358742,-0.056304325726372784
2021-09-06,12833.553545693292,0.015600452766143547,-0.04158224593425308
2021-09-07,12599.386641432495,-0.01824645866221363,-0.059069975864945334
2021-09-08,12540.001600515992,-0.004713327926711771,-0.06350488762478257
2021-09-09,12583.912030860298,0.003501628767136471,-0.060225629399006775
2021-09-10,12693.977835533828,0.008746549117921948,-0.05200584670678088
2021-09-13,12815.144892027409,0.009545239330291156,-0.04295701562988041
2021-09-14,12866.531154871012,0.004009807401832278,-0.039119457587281525
2021-09-15,12914.2049771179,0.0037052583694122316,-0.03555914691550144
2021-09-16,13151.662229369458,0.018387291565551196,-0.01782569175210802
2021-09-17,13565.493785396857,0.031466102824877426,0.0
2021-09-20,13400.446335103896,-0.012166711577475621,-0.01216671157747562
2021-09-21,13311.050618178499,-0.0066710999536794624,-0.018756646182114256
2021-09-22,13506.900340695842,0.0147133181395822,-0.004319300545041038
2021-09-23,13443.313026976897,-0.0047077650767408,-0.009006731369519794
2021-09-24,13455.300492982093,0.0008917047442947583,-0.00812305797031776
2021-09-27,13059.864306752796,-0.02938887811799859,-0.037273208527681234
2021-09-28,13152.538019994263,0.007096070147800001,-0.030441631682227244
2021-09-29,13254.839485468592,0.007778077913085095,-0.02290033115216794
2021-09-30,13297.878596515007,0.0032470488302479327,-0.019727640815399905
2021-10-01,13297.754182341087,-9.355941477375397e-06,-0.01973681218622425
2021-10-04,13424.031043947785,0.009496104370344772,-0.010428130644337785
2021-10-05,13423.816412065125,-1.5988631280444568e-05,-0.010443952544082591
2021-10-06,13737.697657636674,0.023382414950895387,0.0
2021-10-07,13825.036755377312,0.006357622646622009,0.0
2021-10-08,13912.35524331552,0.006315967869253288,0.0
2021-10-11,13841.03654243034,-0.005126285207491847,-0.00512628520749181
