date,symbol,allocation_weight,risk_regime,risk_profile
2021-09-28,FPT,0.19437447882393102,LOW,balanced
2021-09-28,ACB,0.1941319122292528,LOW,balanced
2021-09-29,VNM,0.20761930929184702,HIGH,balanced
2021-09-29,GEX,0.20490843608491163,HIGH,balanced
2021-09-29,CTD,0.19896586357005755,HIGH,balanced
2021-09-29,FPT,0.19437447882393102,HIGH,balanced
2021-09-29,ACB,0.1941319122292528,HIGH,balanced
2021-09-30,VNM,0.20761930929184702,HIGH,balanced
2021-09-30,GEX,0.20490843608491163,HIGH,balanced
2021-09-30,CTD,0.19896586357005755,HIGH,balanced
2021-09-30,FPT,0.19437447882393102,HIGH,balanced
2021-09-30,ACB,0.1941319122292528,HIGH,balanced
2021-10-01,CTD,0.24828707073941172,HIGH,balanced
2021-10-01,VNM,0.07189074011044587,HIGH,balanced
2021-10-01,ACB,0.24291490217554654,HIGH,balanced
2021-10-01,GEX,0.23690728697459584,HIGH,balanced
2021-10-01,FPT,0.2,HIGH,balanced
2021-10-04,CTD,0.24828707073941172,HIGH,balanced
2021-10-04,VNM,0.07189074011044587,HIGH,balanced
2021-10-04,ACB,0.24291490217554654,HIGH,balanced
2021-10-04,GEX,0.23690728697459584,HIGH,balanced
2021-10-04,FPT,0.2,HIGH,balanced
2021-10-05,CTD,0.24828707073941172,HIGH,balanced
2021-10-05,VNM,0.07189074011044587,HIGH,balanced
2021-10-05,ACB,0.24291490217554654,HIGH,balanced
2021-10-05,GEX,0.23690728697459584,HIGH,balanced
2021-10-05,FPT,0.2,HIGH,balanced
2021-10-06,CTD,0.24828707073941172,LOW,balanced
2021-10-06,VNM,0.07189074011044587,LOW,balanced
2021-10-06,ACB,0.24291490217554654,LOW,balanced
2021-10-06,GEX,0.23690728697459584,LOW,balanced
2021-10-06,FPT,0.2,LOW,balanced
2021-10-07,CTD,0.24828707073941172,LOW,balanced
2021-10-07,VNM,0.07189074011044587,LOW,balanced
2021-10-07,ACB,0.24291490217554654,LOW,balanced
2021-10-07,GEX,0.23690728697459584,LOW,balanced
2021-10-07,FPT,0.2,LOW,balanced
2021-10-08,CTD,0.24828707073941172,LOW,balanced
2021-10-08,VNM,0.07189074011044587,LOW,balanced
2021-10-08,ACB,0.24291490217554654,LOW,balanced
2021-10-08,GEX,0.23690728697459584,LOW,balanced
2021-10-08,FPT,0.2,LOW,balanced
2021-10-11,CTD,0.24828707073941172,LOW,balanced
2021-10-11,VNM,0.07189074011044587,LOW,balanced
2021-10-11,ACB,0.24291490217554654,LOW,balanced
2021-10-11,GEX,0.23690728697459584,LOW,balanced
2021-10-11,FPT,0.2,LOW,balanced
2021-10-12,CTD,0.24828707073941172,LOW,balanced
2021-10-12,VNM,0.07189074011044587,LOW,balanced
2021-10-12,ACB,0.24291490217554654,LOW,balanced
2021-10-12,GEX,0.23690728697459584,LOW,balanced
2021-10-12,FPT,0.2,LOW,balanced
2021-10-13,CTD,0.24828707073941172,LOW,balanced
2021-10-13,VNM,0.07189074011044587,LOW,balanced
2021-10-13,ACB,0.24291490217554654,LOW,balanced
2021-10-13,GEX,0.23690728697459584,LOW,balanced
2021-10-13,FPT,0.2,LOW,balanced
2021-10-14,CTD,0.24828707073941172,LOW,balanced
2021-10-14,VNM,0.07189074011044587,LOW,balanced
2021-10-14,ACB,0.24291490217554654,LOW,balanced
2021-10-14,GEX,0.23690728697459584,LOW,balanced
2021-10-14,FPT,0.2,LOW,balanced
2021-10-15,CTD,0.24828707073941172,LOW,balanced
2021-10-15,VNM,0.07189074011044587,LOW,balanced
2021-10-15,ACB,0.24291490217554654,LOW,balanced
2021-10-15,GEX,0.23690728697459584,LOW,balanced
2021-10-15,FPT,0.2,LOW,balanced
2021-10-18,CTD,0.24828707073941172,LOW,balanced
2021-10-18,VNM,0.07189074011044587,LOW,balanced
2021-10-18,ACB,0.24291490217554654,LOW,balanced
2021-10-18,GEX,0.23690728697459584,LOW,balanced
2021-10-18,FPT,0.2,LOW,balanced
2021-10-19,CTD,0.24828707073941172,LOW,balanced
2021-10-19,VNM,0.07189074011044587,LOW,balanced
2021-10-19,ACB,0.24291490217554654,LOW,balanced
2021-10-19,GEX,0.23690728697459584,LOW,balanced
2021-10-19,FPT,0.2,LOW,balanced
2021-10-20,CTD,0.24828707073941172,LOW,balanced
2021-10-20,VNM,0.07189074011044587,LOW,balanced
2021-10-20,ACB,0.24291490217554654,LOW,balanced
2021-10-20,GEX,0.23690728697459584,LOW,balanced
2021-10-20,FPT,0.2,LOW,balanced
2021-10-21,CTD,0.24828707073941172,LOW,balanced
2021-10-21,VNM,0.07189074011044587,LOW,balanced
2021-10-21,ACB,0.24291490217554654,LOW,balanced
2021-10-21,GEX,0.23690728697459584,LOW,balanced
2021-10-21,FPT,0.2,LOW,balanced
2021-10-22,CTD,0.24828707073941172,LOW,balanced
2021-10-22,VNM,0.07189074011044587,LOW,balanced
2021-10-22,ACB,0.24291490217554654,LOW,balanced
2021-10-22,GEX,0.23690728697459584,LOW,balanced
2021-10-22,FPT,0.2,LOW,balanced
2021-10-25,CTD,0.24828707073941172,LOW,balanced
2021-10-25,VNM,0.07189074011044587,LOW,balanced
2021-10-25,ACB,0.24291490217554654,LOW,balanced
2021-10-25,GEX,0.23690728697459584,LOW,balanced
2021-10-25,FPT,0.2,LOW,balanced
2021-10-26,CTD,0.24828707073941172,LOW,balanced
2021-10-26,VNM,0.07189074011044587,LOW,balanced
2021-10-26,ACB,0.24291490217554654,LOW,balanced
2021-10-26,GEX,0.23690728697459584,LOW,balanced
2021-10-26,FPT,0.2,LOW,balanced
2021-10-27,CTD,0.24828707073941172,LOW,balanced
2021-10-27,VNM,0.07189074011044587,LOW,balanced
2021-10-27,ACB,0.24291490217554654,LOW,balanced
2021-10-27,GEX,0.23690728697459584,LOW,balanced
2021-10-27,FPT,0.2,LOW,balanced
2021-10-28,CTD,0.24828707073941172,LOW,balanced
2021-10-28,VNM,0.07189074011044587,LOW,balanced
2021-10-28,ACB,0.24291490217554654,LOW,balanced
2021-10-28,GEX,0.23690728697459584,LOW,balanced
2021-10-28,FPT,0.2,LOW,balanced
2021-10-29,CTD,0.24828707073941172,NORMAL,balanced
2021-10-29,VNM,0.07189074011044587,NORMAL,balanced
2021-10-29,ACB,0.24291490217554654,NORMAL,balanced
2021-10-29,GEX,0.23690728697459584,NORMAL,balanced
2021-10-29,FPT,0.2,NORMAL,balanced
2021-11-01,CTD,0.21423478681774535,NORMAL,balanced
2021-11-01,GEX,0.19868976819527007,NORMAL,balanced
2021-11-01,VNM,0.19738234219016024,NORMAL,balanced
2021-11-01,FPT,0.1966584786299527,NORMAL,balanced
2021-11-01,ACB,0.19303462416687175,NORMAL,balanced
2021-11-02,CTD,0.21423478681774535,NORMAL,balanced
2021-11-02,GEX,0.19868976819527007,NORMAL,balanced
2021-11-02,VNM,0.19738234219016024,NORMAL,balanced
2021-11-02,FPT,0.1966584786299527,NORMAL,balanced
2021-11-02,ACB,0.19303462416687175,NORMAL,balanced
2021-11-03,CTD,0.21423478681774535,NORMAL,balanced
2021-11-03,GEX,0.19868976819527007,NORMAL,balanced
2021-11-03,VNM,0.19738234219016024,NORMAL,balanced
2021-11-03,FPT,0.1966584786299527,NORMAL,balanced
2021-11-03,ACB,0.19303462416687175,NORMAL,balanced
2021-11-04,CTD,0.21423478681774535,NORMAL,balanced
2021-11-04,GEX,0.19868976819527007,NORMAL,balanced
2021-11-04,VNM,0.19738234219016024,NORMAL,balanced
2021-11-04,FPT,0.1966584786299527,NORMAL,balanced
2021-11-04,ACB,0.19303462416687175,NORMAL,balanced
2021-11-05,CTD,0.21423478681774535,HIGH,balanced
2021-11-05,GEX,0.19868976819527007,HIGH,balanced
2021-11-05,VNM,0.19738234219016024,HIGH,balanced
2021-11-05,FPT,0.1966584786299527,HIGH,balanced
2021-11-05,ACB,0.19303462416687175,HIGH,balanced
2021-11-08,CTD,0.21423478681774535,HIGH,balanced
2021-11-08,GEX,0.19868976819527007,HIGH,balanced
2021-11-08,VNM,0.19738234219016024,HIGH,balanced
2021-11-08,FPT,0.1966584786299527,HIGH,balanced
2021-11-08,ACB,0.19303462416687175,HIGH,balanced
2021-11-09,CTD,0.21423478681774535,HIGH,balanced
2021-11-09,GEX,0.19868976819527007,HIGH,balanced
2021-11-09,VNM,0.19738234219016024,HIGH,balanced
2021-11-09,FPT,0.1966584786299527,HIGH,balanced
2021-11-09,ACB,0.19303462416687175,HIGH,balanced
2021-11-10,CTD,0.21423478681774535,HIGH,balanced
2021-11-10,GEX,0.19868976819527007,HIGH,balanced
2021-11-10,VNM,0.19738234219016024,HIGH,balanced
2021-11-10,FPT,0.1966584786299527,HIGH,balanced
2021-11-10,ACB,0.19303462416687175,HIGH,balanced
2021-11-11,CTD,0.21423478681774535,HIGH,balanced
2021-11-11,GEX,0.19868976819527007,HIGH,balanced
2021-11-11,VNM,0.19738234219016024,HIGH,balanced
2021-11-11,FPT,0.1966584786299527,HIGH,balanced
2021-11-11,ACB,0.19303462416687175,HIGH,balanced
2021-11-12,CTD,0.21423478681774535,LOW,balanced
2021-11-12,GEX,0.19868976819527007,LOW,balanced
2021-11-12,VNM,0.19738234219016024,LOW,balanced
2021-11-12,FPT,0.1966584786299527,LOW,balanced
2021-11-12,ACB,0.19303462416687175,LOW,balanced
2021-11-15,CTD,0.21423478681774535,LOW,balanced
2021-11-15,GEX,0.19868976819527007,LOW,balanced
2021-11-15,VNM,0.19738234219016024,LOW,balanced
2021-11-15,FPT,0.1966584786299527,LOW,balanced
2021-11-15,ACB,0.19303462416687175,LOW,balanced
2021-11-16,CTD,0.21423478681774535,LOW,balanced
2021-11-16,GEX,0.19868976819527007,LOW,balanced
2021-11-16,VNM,0.19738234219016024,LOW,balanced
2021-11-16,FPT,0.1966584786299527,LOW,balanced
2021-11-16,ACB,0.19303462416687175,LOW,balanced
2021-11-17,CTD,0.21423478681774535,LOW,balanced
2021-11-17,GEX,0.19868976819527007,LOW,balanced
2021-11-17,VNM,0.19738234219016024,LOW,balanced
2021-11-17,FPT,0.1966584786299527,LOW,balanced
2021-11-17,ACB,0.19303462416687175,LOW,balanced
2021-11-18,CTD,0.21423478681774535,LOW,balanced
2021-11-18,GEX,0.19868976819527007,LOW,balanced
2021-11-18,VNM,0.19738234219016024,LOW,balanced
2021-11-18,FPT,0.1966584786299527,LOW,balanced
2021-11-18,ACB,0.19303462416687175,LOW,balanced
2021-11-19,CTD,0.21423478681774535,LOW,balanced
2021-11-19,GEX,0.19868976819527007,LOW,balanced
2021-11-19,VNM,0.19738234219016024,LOW,balanced
2021-11-19,FPT,0.1966584786299527,LOW,balanced
2021-11-19,ACB,0.19303462416687175,LOW,balanced
2021-11-22,CTD,0.21423478681774535,LOW,balanced
2021-11-22,GEX,0.19868976819527007,LOW,balanced
2021-11-22,VNM,0.19738234219016024,LOW,balanced
2021-11-22,FPT,0.1966584786299527,LOW,balanced
2021-11-22,ACB,0.19303462416687175,LOW,balanced
2021-11-23,CTD,0.21423478681774535,HIGH,balanced
2021-11-23,GEX,0.19868976819527007,HIGH,balanced
2021-11-23,VNM,0.19738234219016024,HIGH,balanced
2021-11-23,FPT,0.1966584786299527,HIGH,balanced
2021-11-23,ACB,0.19303462416687175,HIGH,balanced
2021-11-24,CTD,0.21423478681774535,HIGH,balanced
2021-11-24,GEX,0.19868976819527007,HIGH,balanced
2021-11-24,VNM,0.19738234219016024,HIGH,balanced
2021-11-24,FPT,0.1966584786299527,HIGH,balanced
2021-11-24,ACB,0.19303462416687175,HIGH,balanced
2021-11-25,CTD,0.21423478681774535,HIGH,balanced
2021-11-25,GEX,0.19868976819527007,HIGH,balanced
2021-11-25,VNM,0.19738234219016024,HIGH,balanced
2021-11-25,FPT,0.1966584786299527,HIGH,balanced
2021-11-25,ACB,0.19303462416687175,HIGH,balanced
2021-11-26,CTD,0.21423478681774535,HIGH,balanced
2021-11-26,GEX,0.19868976819527007,HIGH,balanced
2021-11-26,VNM,0.19738234219016024,HIGH,balanced
2021-11-26,FPT,0.1966584786299527,HIGH,balanced
2021-11-26,ACB,0.19303462416687175,HIGH,balanced
2021-11-29,CTD,0.21423478681774535,HIGH,balanced
2021-11-29,GEX,0.19868976819527007,HIGH,balanced
2021-11-29,VNM,0.19738234219016024,HIGH,balanced
2021-11-29,FPT,0.1966584786299527,HIGH,balanced
2021-11-29,ACB,0.19303462416687175,HIGH,balanced
2021-11-30,CTD,0.21423478681774535,HIGH,balanced
2021-11-30,GEX,0.19868976819527007,HIGH,balanced
2021-11-30,VNM,0.19738234219016024,HIGH,balanced
2021-11-30,FPT,0.1966584786299527,HIGH,balanced
2021-11-30,ACB,0.19303462416687175,HIGH,balanced
2021-12-01,GEX,0.23862321744408338,HIGH,balanced
2021-12-01,VNM,0.10964226417159233,HIGH,balanced
2021-12-01,ACB,0.23511803582867824,HIGH,balanced
2021-12-01,FPT,0.216616482555646,HIGH,balanced
2021-12-01,CTD,0.2,HIGH,balanced
2021-12-02,GEX,0.23862321744408338,LOW,balanced
2021-12-02,VNM,0.10964226417159233,LOW,balanced
2021-12-02,ACB,0.23511803582867824,LOW,balanced
2021-12-02,FPT,0.216616482555646,LOW,balanced
2021-12-02,CTD,0.2,LOW,balanced
2021-12-03,GEX,0.23862321744408338,LOW,balanced
2021-12-03,VNM,0.10964226417159233,LOW,balanced
2021-12-03,ACB,0.23511803582867824,LOW,balanced
2021-12-03,FPT,0.216616482555646,LOW,balanced
2021-12-03,CTD,0.2,LOW,balanced
2021-12-06,GEX,0.23862321744408338,LOW,balanced
2021-12-06,VNM,0.10964226417159233,LOW,balanced
2021-12-06,ACB,0.23511803582867824,LOW,balanced
2021-12-06,FPT,0.216616482555646,LOW,balanced
2021-12-06,CTD,0.2,LOW,balanced
2021-12-07,GEX,0.23862321744408338,LOW,balanced
2021-12-07,VNM,0.10964226417159233,LOW,balanced
2021-12-07,ACB,0.23511803582867824,LOW,balanced
2021-12-07,FPT,0.216616482555646,LOW,balanced
2021-12-07,CTD,0.2,LOW,balanced
2021-12-08,GEX,0.23862321744408338,HIGH,balanced
2021-12-08,VNM,0.10964226417159233,HIGH,balanced
2021-12-08,ACB,0.23511803582867824,HIGH,balanced
2021-12-08,FPT,0.216616482555646,HIGH,balanced
2021-12-08,CTD,0.2,HIGH,balanced
2021-12-09,GEX,0.23862321744408338,HIGH,balanced
2021-12-09,VNM,0.10964226417159233,HIGH,balanced
2021-12-09,ACB,0.23511803582867824,HIGH,balanced
2021-12-09,FPT,0.216616482555646,HIGH,balanced
2021-12-09,CTD,0.2,HIGH,balanced
2021-12-10,GEX,0.23862321744408338,HIGH,balanced
2021-12-10,VNM,0.10964226417159233,HIGH,balanced
2021-12-10,ACB,0.23511803582867824,HIGH,balanced
2021-12-10,FPT,0.216616482555646,HIGH,balanced
2021-12-10,CTD,0.2,HIGH,balanced
2021-12-13,GEX,0.23862321744408338,HIGH,balanced
2021-12-13,VNM,0.10964226417159233,HIGH,balanced
2021-12-13,ACB,0.23511803582867824,HIGH,balanced
2021-12-13,FPT,0.216616482555646,HIGH,balanced
2021-12-13,CTD,0.2,HIGH,balanced
2021-12-14,GEX,0.23862321744408338,HIGH,balanced
2021-12-14,VNM,0.10964226417159233,HIGH,balanced
2021-12-14,ACB,0.23511803582867824,HIGH,balanced
2021-12-14,FPT,0.216616482555646,HIGH,balanced
2021-12-14,CTD,0.2,HIGH,balanced
2021-12-15,GEX,0.23862321744408338,LOW,balanced
2021-12-15,VNM,0.10964226417159233,LOW,balanced
2021-12-15,ACB,0.23511803582867824,LOW,balanced
2021-12-15,FPT,0.216616482555646,LOW,balanced
2021-12-15,CTD,0.2,LOW,balanced
2021-12-16,GEX,0.23862321744408338,LOW,balanced
2021-12-16,VNM,0.10964226417159233,LOW,balanced
2021-12-16,ACB,0.23511803582867824,LOW,balanced
2021-12-16,FPT,0.216616482555646,LOW,balanced
2021-12-16,CTD,0.2,LOW,balanced
2021-12-17,GEX,0.23862321744408338,LOW,balanced
2021-12-17,VNM,0.10964226417159233,LOW,balanced
2021-12-17,ACB,0.23511803582867824,LOW,balanced
2021-12-17,FPT,0.216616482555646,LOW,balanced
2021-12-17,CTD,0.2,LOW,balanced
2021-12-20,GEX,0.23862321744408338,LOW,balanced
2021-12-20,VNM,0.10964226417159233,LOW,balanced
2021-12-20,ACB,0.23511803582867824,LOW,balanced
2021-12-20,FPT,0.216616482555646,LOW,balanced
2021-12-20,CTD,0.2,LOW,balanced
2021-12-21,GEX,0.23862321744408338,LOW,balanced
2021-12-21,VNM,0.10964226417159233,LOW,balanced
2021-12-21,ACB,0.23511803582867824,LOW,balanced
2021-12-21,FPT,0.216616482555646,LOW,balanced
2021-12-21,CTD,0.2,LOW,balanced
2021-12-22,GEX,0.23862321744408338,LOW,balanced
2021-12-22,VNM,0.10964226417159233,LOW,balanced
2021-12-22,ACB,0.23511803582867824,LOW,balanced
2021-12-22,FPT,0.216616482555646,LOW,balanced
2021-12-22,CTD,0.2,LOW,balanced
2021-12-23,GEX,0.23862321744408338,LOW,balanced
2021-12-23,VNM,0.10964226417159233,LOW,balanced
2021-12-23,ACB,0.23511803582867824,LOW,balanced
2021-12-23,FPT,0.216616482555646,LOW,balanced
2021-12-23,CTD,0.2,LOW,balanced
2021-12-24,GEX,0.23862321744408338,LOW,balanced
2021-12-24,VNM,0.10964226417159233,LOW,balanced
2021-12-24,ACB,0.23511803582867824,LOW,balanced
2021-12-24,FPT,0.216616482555646,LOW,balanced
2021-12-24,CTD,0.2,LOW,balanced
2021-12-27,GEX,0.23862321744408338,LOW,balanced
2021-12-27,VNM,0.10964226417159233,LOW,balanced
2021-12-27,ACB,0.23511803582867824,LOW,balanced
2021-12-27,FPT,0.216616482555646,LOW,balanced
2021-12-27,CTD,0.2,LOW,balanced
2021-12-28,GEX,0.23862321744408338,HIGH,balanced
2021-12-28,VNM,0.10964226417159233,HIGH,balanced
2021-12-28,ACB,0.23511803582867824,HIGH,balanced
2021-12-28,FPT,0.216616482555646,HIGH,balanced
2021-12-28,CTD,0.2,HIGH,balanced
2021-12-29,GEX,0.23862321744408338,HIGH,balanced
2021-12-29,VNM,0.10964226417159233,HIGH,balanced
2021-12-29,ACB,0.23511803582867824,HIGH,balanced
2021-12-29,FPT,0.216616482555646,HIGH,balanced
2021-12-29,CTD,0.2,HIGH,balanced
2021-12-30,GEX,0.23862321744408338,HIGH,balanced
2021-12-30,VNM,0.10964226417159233,HIGH,balanced
2021-12-30,ACB,0.23511803582867824,HIGH,balanced
2021-12-30,FPT,0.216616482555646,HIGH,balanced
2021-12-30,CTD,0.2,HIGH,balanced
2021-12-31,GEX,0.23862321744408338,HIGH,balanced
2021-12-31,VNM,0.10964226417159233,HIGH,balanced
2021-12-31,ACB,0.23511803582867824,HIGH,balanced
2021-12-31,FPT,0.216616482555646,HIGH,balanced
2021-12-31,CTD,0.2,HIGH,balanced
2022-01-04,GEX,0.23862321744408338,HIGH,balanced
2022-01-04,VNM,0.10964226417159233,HIGH,balanced
2022-01-04,ACB,0.23511803582867824,HIGH,balanced
2022-01-04,FPT,0.216616482555646,HIGH,balanced
2022-01-04,CTD,0.2,HIGH,balanced
2022-01-05,GEX,0.23862321744408338,HIGH,balanced
2022-01-05,VNM,0.10964226417159233,HIGH,balanced
2022-01-05,ACB,0.23511803582867824,HIGH,balanced
2022-01-05,FPT,0.216616482555646,HIGH,balanced
2022-01-05,CTD,0.2,HIGH,balanced
2022-01-06,GEX,0.23862321744408338,LOW,balanced
2022-01-06,VNM,0.10964226417159233,LOW,balanced
2022-01-06,ACB,0.23511803582867824,LOW,balanced
2022-01-06,FPT,0.216616482555646,LOW,balanced
2022-01-06,CTD,0.2,LOW,balanced
2022-01-07,GEX,0.23862321744408338,LOW,balanced
2022-01-07,VNM,0.10964226417159233,LOW,balanced
2022-01-07,ACB,0.23511803582867824,LOW,balanced
2022-01-07,FPT,0.216616482555646,LOW,balanced
2022-01-07,CTD,0.2,LOW,balanced
2022-01-10,GEX,0.23862321744408338,LOW,balanced
2022-01-10,VNM,0.10964226417159233,LOW,balanced
2022-01-10,ACB,0.23511803582867824,LOW,balanced
2022-01-10,FPT,0.216616482555646,LOW,balanced
2022-01-10,CTD,0.2,LOW,balanced
2022-01-11,GEX,0.23862321744408338,LOW,balanced
2022-01-11,VNM,0.10964226417159233,LOW,balanced
2022-01-11,ACB,0.23511803582867824,LOW,balanced
2022-01-11,FPT,0.216616482555646,LOW,balanced
2022-01-11,CTD,0.2,LOW,balanced
2022-01-12,GEX,0.23862321744408338,HIGH,balanced
2022-01-12,VNM,0.10964226417159233,HIGH,balanced
2022-01-12,ACB,0.23511803582867824,HIGH,balanced
2022-01-12,FPT,0.216616482555646,HIGH,balanced
2022-01-12,CTD,0.2,HIGH,balanced
2022-01-13,GEX,0.23862321744408338,HIGH,balanced
2022-01-13,VNM,0.10964226417159233,HIGH,balanced
2022-01-13,ACB,0.23511803582867824,HIGH,balanced
2022-01-13,FPT,0.216616482555646,HIGH,balanced
2022-01-13,CTD,0.2,HIGH,balanced
2022-01-14,GEX,0.23862321744408338,HIGH,balanced
2022-01-14,VNM,0.10964226417159233,HIGH,balanced
2022-01-14,ACB,0.23511803582867824,HIGH,balanced
2022-01-14,FPT,0.216616482555646,HIGH,balanced
2022-01-14,CTD,0.2,HIGH,balanced
2022-01-17,GEX,0.23862321744408338,HIGH,balanced
2022-01-17,VNM,0.10964226417159233,HIGH,balanced
2022-01-17,ACB,0.23511803582867824,HIGH,balanced
2022-01-17,FPT,0.216616482555646,HIGH,balanced
2022-01-17,CTD,0.2,HIGH,balanced
2022-01-18,GEX,0.23862321744408338,HIGH,balanced
2022-01-18,VNM,0.10964226417159233,HIGH,balanced
2022-01-18,ACB,0.23511803582867824,HIGH,balanced
2022-01-18,FPT,0.216616482555646,HIGH,balanced
2022-01-18,CTD,0.2,HIGH,balanced
2022-01-19,GEX,0.23862321744408338,HIGH,balanced
2022-01-19,VNM,0.10964226417159233,HIGH,balanced
2022-01-19,ACB,0.23511803582867824,HIGH,balanced
2022-01-19,FPT,0.216616482555646,HIGH,balanced
2022-01-19,CTD,0.2,HIGH,balanced
2022-01-20,GEX,0.23862321744408338,HIGH,balanced
2022-01-20,VNM,0.10964226417159233,HIGH,balanced
2022-01-20,ACB,0.23511803582867824,HIGH,balanced
2022-01-20,FPT,0.216616482555646,HIGH,balanced
2022-01-20,CTD,0.2,HIGH,balanced
2022-01-21,GEX,0.23862321744408338,HIGH,balanced
2022-01-21,VNM,0.10964226417159233,HIGH,balanced
2022-01-21,ACB,0.23511803582867824,HIGH,balanced
2022-01-21,FPT,0.216616482555646,HIGH,balanced
2022-01-21,CTD,0.2,HIGH,balanced
2022-01-24,GEX,0.23862321744408338,HIGH,balanced
2022-01-24,VNM,0.10964226417159233,HIGH,balanced
2022-01-24,ACB,0.23511803582867824,HIGH,balanced
2022-01-24,FPT,0.216616482555646,HIGH,balanced
2022-01-24,CTD,0.2,HIGH,balanced
2022-01-25,GEX,0.23862321744408338,HIGH,balanced
2022-01-25,VNM,0.10964226417159233,HIGH,balanced
2022-01-25,ACB,0.23511803582867824,HIGH,balanced
2022-01-25,FPT,0.216616482555646,HIGH,balanced
2022-01-25,CTD,0.2,HIGH,balanced
2022-01-26,GEX,0.23862321744408338,HIGH,balanced
2022-01-26,VNM,0.10964226417159233,HIGH,balanced
2022-01-26,ACB,0.23511803582867824,HIGH,balanced
2022-01-26,FPT,0.216616482555646,HIGH,balanced
2022-01-26,CTD,0.2,HIGH,balanced
2022-01-27,GEX,0.23862321744408338,HIGH,balanced
2022-01-27,VNM,0.10964226417159233,HIGH,balanced
2022-01-27,ACB,0.23511803582867824,HIGH,balanced
2022-01-27,FPT,0.216616482555646,HIGH,balanced
2022-01-27,CTD,0.2,HIGH,balanced
2022-01-28,GEX,0.23862321744408338,HIGH,balanced
2022-01-28,VNM,0.10964226417159233,HIGH,balanced
2022-01-28,ACB,0.23511803582867824,HIGH,balanced
2022-01-28,FPT,0.216616482555646,HIGH,balanced
2022-01-28,CTD,0.2,HIGH,balanced
2022-02-07,ACB,0.2522660725715562,HIGH,balanced
2022-02-07,CTD,0.23839128288649555,HIGH,balanced
2022-02-07,VNM,0.06987658379937653,HIGH,balanced
2022-02-07,GEX,0.2394660607425717,HIGH,balanced
2022-02-07,FPT,0.2,HIGH,balanced
2022-02-08,ACB,0.2522660725715562,HIGH,balanced
2022-02-08,CTD,0.23839128288649555,HIGH,balanced
2022-02-08,VNM,0.06987658379937653,HIGH,balanced
2022-02-08,GEX,0.2394660607425717,HIGH,balanced
2022-02-08,FPT,0.2,HIGH,balanced
2022-02-09,ACB,0.2522660725715562,HIGH,balanced
2022-02-09,CTD,0.23839128288649555,HIGH,balanced
2022-02-09,VNM,0.06987658379937653,HIGH,balanced
2022-02-09,GEX,0.2394660607425717,HIGH,balanced
2022-02-09,FPT,0.2,HIGH,balanced
2022-02-10,ACB,0.2522660725715562,HIGH,balanced
2022-02-10,CTD,0.23839128288649555,HIGH,balanced
2022-02-10,VNM,0.06987658379937653,HIGH,balanced
2022-02-10,GEX,0.2394660607425717,HIGH,balanced
2022-02-10,FPT,0.2,HIGH,balanced
2022-02-11,ACB,0.2522660725715562,HIGH,balanced
2022-02-11,CTD,0.23839128288649555,HIGH,balanced
2022-02-11,VNM,0.06987658379937653,HIGH,balanced
2022-02-11,GEX,0.2394660607425717,HIGH,balanced
2022-02-11,FPT,0.2,HIGH,balanced
2022-02-14,ACB,0.2522660725715562,HIGH,balanced
2022-02-14,CTD,0.23839128288649555,HIGH,balanced
2022-02-14,VNM,0.06987658379937653,HIGH,balanced
2022-02-14,GEX,0.2394660607425717,HIGH,balanced
2022-02-14,FPT,0.2,HIGH,balanced
2022-02-15,ACB,0.2522660725715562,LOW,balanced
2022-02-15,CTD,0.23839128288649555,LOW,balanced
2022-02-15,VNM,0.06987658379937653,LOW,balanced
2022-02-15,GEX,0.2394660607425717,LOW,balanced
2022-02-15,FPT,0.2,LOW,balanced
2022-02-16,ACB,0.2522660725715562,LOW,balanced
2022-02-16,CTD,0.23839128288649555,LOW,balanced
2022-02-16,VNM,0.06987658379937653,LOW,balanced
2022-02-16,GEX,0.2394660607425717,LOW,balanced
2022-02-16,FPT,0.2,LOW,balanced
2022-02-17,ACB,0.2522660725715562,LOW,balanced
2022-02-17,CTD,0.23839128288649555,LOW,balanced
2022-02-17,VNM,0.06987658379937653,LOW,balanced
2022-02-17,GEX,0.2394660607425717,LOW,balanced
2022-02-17,FPT,0.2,LOW,balanced
2022-02-18,ACB,0.2522660725715562,LOW,balanced
2022-02-18,CTD,0.23839128288649555,LOW,balanced
2022-02-18,VNM,0.06987658379937653,LOW,balanced
2022-02-18,GEX,0.2394660607425717,LOW,balanced
2022-02-18,FPT,0.2,LOW,balanced
2022-02-21,ACB,0.2522660725715562,LOW,balanced
2022-02-21,CTD,0.23839128288649555,LOW,balanced
2022-02-21,VNM,0.06987658379937653,LOW,balanced
2022-02-21,GEX,0.2394660607425717,LOW,balanced
2022-02-21,FPT,0.2,LOW,balanced
2022-02-22,ACB,0.2522660725715562,LOW,balanced
2022-02-22,CTD,0.23839128288649555,LOW,balanced
2022-02-22,VNM,0.06987658379937653,LOW,balanced
2022-02-22,GEX,0.2394660607425717,LOW,balanced
2022-02-22,FPT,0.2,LOW,balanced
2022-02-23,ACB,0.2522660725715562,LOW,balanced
2022-02-23,CTD,0.23839128288649555,LOW,balanced
2022-02-23,VNM,0.06987658379937653,LOW,balanced
2022-02-23,GEX,0.2394660607425717,LOW,balanced
2022-02-23,FPT,0.2,LOW,balanced
2022-02-24,ACB,0.2522660725715562,LOW,balanced
2022-02-24,CTD,0.23839128288649555,LOW,balanced
