date,vol_20,vol_60,vol_change,max_drawdown_60
2018-04-05,0.04728352747635368,0.04088749253797469,-0.04943982513966226,-0.3478830205150589
2018-04-06,0.04875913974607961,0.04044891295730926,0.03147438789460421,-0.3862941946748145
2018-04-09,0.04693618514319444,0.03948918544861412,-0.039022483374557715,-0.3862941946748145
2018-04-10,0.04739056280840395,0.03963396937706866,0.009863168361465805,-0.4137931034482759
2018-04-11,0.045758560985399134,0.039190976399963696,-0.035866539735258794,-0.4137931034482759
2018-04-12,0.043420268013101365,0.039190976399963696,-0.0536303856000361,-0.4137931034482759
2018-04-13,0.041967289096500826,0.03929685731728405,-0.03476750396127019,-0.3862941946748145
2018-04-16,0.0391048231990298,0.0390183750917874,-0.07208555361072888,-0.3862941946748145
2018-04-17,0.04048579624593024,0.038458258653773766,0.03540044513324632,-0.4147053688345701
2018-04-18,0.04315953368234684,0.03941009331806611,0.06529830503062133,-0.3862941946748145
2018-04-19,0.0440922360617909,0.03983744275043146,0.021850115007922444,-0.4147053688345701
2018-04-20,0.04259722807981852,0.03999797888919521,-0.035247427246993784,-0.4147053688345701
2018-04-23,0.041060539813709405,0.04008986929904232,-0.037515315845032975,-0.4147053688345701
2018-04-24,0.04423955946282044,0.04111966405438995,0.07617263158091393,-0.4147053688345701
2018-04-26,0.044428037654232824,0.041743546928328164,0.00434628401031275,-0.3963334788302052
2018-04-27,0.04490612169056929,0.042430481943814394,0.010944196278110881,-0.3566128328240943
2018-05-02,0.04220790171711517,0.04234617035561803,-0.06332556731649014,-0.3618507202095155
2018-05-03,0.04426419453583823,0.042988461381391736,0.04860419649566529,-0.40506329113924056
2018-05-04,0.04692191892974484,0.043747612870761746,0.059647767236827264,-0.3265588914549653
2018-05-07,0.04692191892974484,0.042994251483109557,0.0,-0.3265588914549653
2018-05-08,0.04905418583524055,0.04390536393037281,0.04551525045263171,-0.28129330254041574
2018-05-09,0.04971111971464992,0.044575058557236286,0.013634291855535927,-0.2803970223325062
2018-05-10,0.05132010595237532,0.04458019075694989,0.032665219267394,-0.1785714285714286
2018-05-11,0.050703945343254696,0.043896368587144456,-0.012389576421781167,-0.19547657512116312
2018-05-14,0.0513540475967393,0.044037788260178776,0.01306784498852956,-0.20418271876719873
2018-05-15,0.0513540475967393,0.0436491144073961,0.0,-0.20418271876719873
2018-05-16,0.052622692695183236,0.04419281654057135,0.02504350364686139,-0.25646670335718214
2018-05-17,0.053299651466451076,0.04442332243825593,0.013123809833906451,-0.28673637864612
2018-05-18,0.05177116369635604,0.04442332243825593,-0.029867412882615553,-0.2775919732441472
2018-05-21,0.05206171237739397,0.04501248698203735,0.005743012774530298,-0.22909698996655514
2018-05-22,0.05250979931957849,0.045856968322247144,0.008796008602763205,-0.17614269788182835
2018-05-23,0.05121358962834831,0.04568914678616845,-0.025648588375131256,-0.16349384098544228
2018-05-24,0.04988052501409872,0.045684479310137804,-0.027046415014630967,-0.16349384098544228
2018-05-25,0.05114755751647087,0.04646329359348239,0.025722938205921017,-0.22116461366181406
2018-05-28,0.051711919327441194,0.047202031103945497,0.011258160406945798,-0.2743561030235162
2018-05-29,0.04950149346791291,0.04706120430406485,-0.044799988436229336,-0.2845894263217098
2018-05-30,0.04952632079885119,0.04706628753134894,0.0005139373778010844,-0.2332730560578662
2018-05-31,0.04744661542553206,0.04637978285612089,-0.043947314974950163,-0.23600973236009737
2018-06-01,0.04627957667458092,0.04686706034156471,-0.025492509476464434,-0.18918918918918914
2018-06-04,0.04627957667458092,0.046862731291249536,0.0,-0.17345021916092673
2018-06-05,0.04348975670225009,0.04608449696066747,-0.06358065376696255,-0.17345021916092673
2018-06-06,0.04111589925038549,0.04598676996346807,-0.05732582609272648,-0.17345021916092673
2018-06-07,0.038801370238414956,0.045601748194477966,-0.0591042852570485,-0.2035065748278021
2018-06-08,0.03974022459678827,0.04564808896197745,0.024380820810066917,-0.17345021916092673
2018-06-11,0.039291266782238016,0.04513044419919046,-0.011587568266259998,-0.17345021916092673
2018-06-12,0.0418519924161849,0.04523205684749055,0.06442613415730666,-0.23043206011271133
2018-06-13,0.03998335721823905,0.044475732165572025,-0.04661678426404939,-0.21352536005009393
2018-06-14,0.04182629988942956,0.04444061490403168,0.0459897698924781,-0.2673763306199123
2018-06-15,0.0441455509648458,0.04510075278001561,0.05513474609142114,-0.3174702567313713
2018-06-18,0.042572102817808904,0.04551815810653893,-0.03708537651042535,-0.28741390106449594
2018-06-19,0.03932110196258394,0.04550535295283564,-0.08107442876162163,-0.26962025316455696
2018-06-20,0.040901198310323184,0.04547947927689149,0.040193360608387206,-0.319620253164557
2018-06-21,0.04436955800295746,0.04575853045220662,0.08314072582722722,-0.2746835443037975
2018-06-22,0.04549169997422192,0.04659289405706382,0.02554155427682662,-0.21272493573264784
2018-06-25,0.044935750048987755,0.046385808934568895,-0.012576265216927675,-0.16709511568123392
2018-06-26,0.04473444185785335,0.0457808813799331,-0.004591381755805943,-0.16709511568123392
2018-06-27,0.04473444185785335,0.04497298596543112,0.0,-0.16709511568123392
2018-06-28,0.044653472283394134,0.044793440269504936,-0.0018524312280225673,-0.17159383033419018
2018-06-29,0.04557424385962458,0.045518378776371944,0.020874501077852495,-0.22557840616966585
2018-07-02,0.04556356298996861,0.045516126088845164,-0.00023977038052018038,-0.22814910025706936
2018-07-03,0.046244245312531906,0.04573064099763818,0.015171632346772188,-0.20308483290488433
2018-07-04,0.04818273981990203,0.04579267925450563,0.04204069655709827,-0.1542416452442159
2018-07-05,0.047507802691961275,0.045803443611451736,-0.014447053712194954,-0.16195372750642678
2018-07-06,0.04779859390635687,0.04579438057946924,0.006248807174466276,-0.12403598971722363
2018-07-09,0.04813839572962706,0.04592697887324518,0.007255141516870468,-0.0989717223650386
2018-07-10,0.04640771183953068,0.046482431357526596,-0.03748660967645671,-0.04498714652956293
2018-07-11,0.0494855677869231,0.047027253361648584,0.06576663018241136,-0.11118251928020562
2018-07-12,0.0494453016157858,0.047831465076196074,-0.0008343253695528838,-0.17159383033419018
2018-07-13,0.04943679158772835,0.04805460238666941,-0.00017641479576503965,-0.22814910025706936
2018-07-16,0.04950169422975101,0.04778147159319329,0.001344698481124882,-0.19280205655526994
2018-07-17,0.049514512093125934,0.047326668181267295,0.0002653661131754624,-0.19794344473007708
2018-07-18,0.049550502082372216,0.047809008007346256,0.0007447367596132991,-0.2532133676092545
2018-07-19,0.05010688369894098,0.04830780101179942,0.011446503051463365,-0.30462724935732644
2018-07-20,0.04880473267472908,0.047900713682829596,-0.026987545183823094,-0.2731362467866324
2018-07-23,0.04684274661900836,0.04720841614829775,-0.04201991713892466,-0.2789203084832905
2018-07-24,0.04733410359033286,0.04664242004323837,0.010682470804391895,-0.30719794344473006
2018-07-25,0.04733410359033286,0.04664535339803744,0.0,-0.30719794344473006
2018-07-26,0.04736979113968473,0.04591317407455889,0.0007716503968347313,-0.30719794344473006
2018-07-27,0.04548604569120375,0.04501795192233894,-0.0415282689060874,-0.30719794344473006
2018-07-30,0.04549390178687986,0.04501798853019628,0.00017665728945551944,-0.31426735218508994
2018-07-31,0.04640515608534947,0.04468889159260767,0.020291397294724733,-0.27190136275146004
2018-08-01,0.045347636194146355,0.04429547640410059,-0.023585321710814976,-0.24075275794938356
2018-08-02,0.045358266416799305,0.043536362973631414,0.00023974400932946777,-0.2168674698795181
2018-08-03,0.04597603385805662,0.0441991632049966,0.013839048919756174,-0.2704149933065596
2018-08-06,0.04511259905037518,0.044063112011575825,-0.019393682211233353,-0.2757697456492637
2018-08-07,0.04292495957183373,0.04418630057296649,-0.05080993359937038,-0.2597054886211513
2018-08-08,0.04216875208606795,0.043715249021712914,-0.018154770759792216,-0.23293172690763053
2018-08-09,0.039827558452057404,0.04343686882883363,-0.05829896014174008,-0.23293172690763053
2018-08-10,0.03765754096051995,0.043636617183561904,-0.05711787089247112,-0.2597054886211513
2018-08-13,0.03598432316980712,0.042784686830996684,-0.046291579751977105,-0.2597054886211513
2018-08-14,0.03727222990705954,0.04223922941891784,0.03581304157635811,-0.2965194109772423
2018-08-15,0.03766383938928004,0.04311979850571965,0.010648948571139917,-0.24899598393574296
2018-08-16,0.034126270876470834,0.04311979850571965,-0.1004123104293747,-0.2449528936742934
2018-08-17,0.032703922458853944,0.0422810489431681,-0.04328759308449641,-0.2449528936742934
2018-08-20,0.032657431626279154,0.0414098408798138,-0.0014459504552260074,-0.2449528936742934
2018-08-21,0.03134026650097372,0.04135876943161589,-0.041830786231591574,-0.2449528936742934
