date,vol_20,vol_60,vol_change,max_drawdown_60
2018-04-05,0.03938190828683011,0.03667639952661291,0.11901869155248969,-0.2677982935307661
2018-04-06,0.042295663975771836,0.03739127189181198,0.07284482026942847,-0.224730260484854
2018-04-09,0.0427298838998547,0.03742415610591191,0.010432604110999144,-0.20974222382736674
2018-04-10,0.04374817217300767,0.03798589865202936,0.02406410816536082,-0.25091417994672927
2018-04-11,0.043926324292826106,0.03816395559489564,0.004153675465387263,-0.27339623493296017
2018-04-12,0.043552826692004755,0.03737342134035993,-0.008727282751727945,-0.25281025687327885
2018-04-13,0.043614074874664524,0.03684368653824581,0.0014361546871288614,-0.27339623493296017
2018-04-16,0.04416749695100026,0.03723873060999335,0.012887971263582116,-0.30711931741230647
2018-04-17,0.0441347468388773,0.0371550338080231,-0.0007582684592427751,-0.31836034490542187
2018-04-18,0.04501093637854375,0.037026404761700965,0.020099453257957325,-0.2921312807548192
2018-04-19,0.044938626165788455,0.03604121219190747,-0.0016442207484050207,-0.29587828991919096
2018-04-20,0.043182905921794065,0.035191790057930564,-0.040737272592315,-0.29587828991919096
2018-04-23,0.04096596957764644,0.035222073762524855,-0.05381923737483256,-0.30711931741230647
2018-04-24,0.0385069604335181,0.03517693077125118,-0.06314032778523719,-0.30711931741230647
2018-04-26,0.03606090145916445,0.035129235715204134,-0.06686041069260218,-0.28838427159044744
2018-04-27,0.03627347896417796,0.034614603339063604,0.00598457867752716,-0.27339623493296017
2018-05-02,0.03571727660486933,0.03460304812541686,-0.015732122206990596,-0.27339623493296017
2018-05-03,0.0344745381036081,0.03454616017672049,-0.03603847832788107,-0.27339623493296017
2018-05-04,0.03341521957886087,0.03440845882193854,-0.03174219991863025,-0.27714324409733193
2018-05-07,0.03084297529412079,0.0343487436448554,-0.08139543705826828,-0.2790393210238815
2018-05-08,0.02845610028946325,0.03457473410259076,-0.08174576789873994,-0.30711931741230647
2018-05-09,0.025725324655263046,0.034764651856878596,-0.10225817247350952,-0.290280348516997
2018-05-10,0.02594783932508489,0.03497539961643066,0.008724174359501536,-0.3146133357410501
2018-05-11,0.02517714168416157,0.035327128776426936,-0.03053881504521447,-0.290280348516997
2018-05-14,0.024347587862320476,0.03508198265044584,-0.03392019849459974,-0.2921312807548192
2018-05-15,0.023398363218821182,0.03463645767249211,-0.04024319556647187,-0.2921312807548192
2018-05-16,0.02267487333899363,0.03436360372028545,-0.03177178213832943,-0.29587828991919096
2018-05-17,0.020482197406081565,0.03440294186984661,-0.10280155403941857,-0.30897024965012865
2018-05-18,0.020642263710120564,0.03446390216785012,0.007864824483960111,-0.2940273576813688
2018-05-21,0.018886170980102836,0.03427462908284774,-0.08979154402422523,-0.29587828991919096
2018-05-22,0.01899382758147821,0.034333253611795456,0.005738097398251882,-0.28838427159044744
2018-05-23,0.02388563838509434,0.034582688676043936,0.23161784911812577,-0.33334838156290914
2018-05-24,0.027314556820546104,0.03435493667547898,0.13586412465619505,-0.2921312807548192
2018-05-25,0.02732859060916641,0.03396713877390404,0.0005207009488930111,-0.28838427159044744
2018-05-28,0.02732859060916641,0.03388295693501651,0.0,-0.30711931741230647
2018-05-29,0.030420281111291934,0.034415740420484495,0.10872934574462792,-0.26215520743984466
2018-05-30,0.030447079824035054,0.03318908340158084,0.0008940281091189806,-0.26590221660421653
2018-05-31,0.030447079824035054,0.032953621948433744,0.0,-0.24616383106949147
2018-06-01,0.030446585389967157,0.0328396571736729,-1.6487727393378166e-05,-0.24711466865227105
2018-06-04,0.03110561413049213,0.032976467669793535,0.021745669531545542,-0.2683823529411765
2018-06-05,0.030182116537784482,0.033172355377551914,-0.030602837419911346,-0.2509772896500372
2018-06-06,0.02980150920175595,0.03315314260424921,-0.012881795455383743,-0.2548399106478034
2018-06-07,0.028784216374469478,0.033155579420090564,-0.03524296002941857,-0.2625651526433358
2018-06-08,0.027824486694484025,0.0331934884504212,-0.034392861542722156,-0.2567944899478779
2018-06-11,0.02784632053396786,0.033162306699848015,0.0007953583023853982,-0.26065711094564403
2018-06-12,0.027855140137533686,0.03276922522777755,0.0003211042096532648,-0.2597056762438682
2018-06-13,0.031242074641498772,0.033963394328704405,0.11644998626751635,-0.20316399077169356
2018-06-14,0.030818632135358705,0.03396323657327219,-0.013859097810642524,-0.2000378143316317
2018-06-15,0.03147481881104396,0.03402928330790641,0.021398166495953497,-0.2235299678578181
2018-06-18,0.03191037007859445,0.03412736478050499,0.013962136073200534,-0.20197579882775574
2018-06-19,0.03237355920539704,0.034203426164843634,0.014643808633488195,-0.1620990661794559
2018-06-20,0.028967649064895854,0.03318336468757489,-0.11287398163724846,-0.11764385055904014
2018-06-21,0.02599867304247363,0.03199512486301061,-0.10962540616324451,-0.0758069123107683
2018-06-22,0.026162823530446903,0.03084336733929297,0.006376383585345478,-0.06158240502713508
2018-06-25,0.025319396953293223,0.02951793060414639,-0.03319218366885658,-0.06158240502713508
2018-06-26,0.021256294560839238,0.029484313707974243,-0.17695707455476253,-0.06158240502713508
2018-06-27,0.02125596475013128,0.029284605529709736,-1.5681510496619716e-05,-0.06632390745501282
2018-06-28,0.02128208651122385,0.028841659761392288,0.0012412665007435909,-0.06158240502713508
2018-06-29,0.02153475988305906,0.02855539242646262,0.011929440306775561,-0.0758069123107683
2018-07-02,0.020501204360353853,0.0275037353212993,-0.049703299270292746,-0.07106540988289056
2018-07-03,0.01987906399896294,0.02620637036723311,-0.031128617798021493,-0.07346472436446727
2018-07-04,0.01984176161994935,0.02515551494263022,-0.0018969403099096658,-0.07106540988289056
2018-07-05,0.019722945940084922,0.02502722507313855,-0.0060657634572816544,-0.04407941385015368
2018-07-06,0.019661141898236416,0.024106292782692967,-0.0031695329633401746,-0.04407941385015368
2018-07-09,0.01966012481149984,0.023802065329523454,-5.2242328492243286e-05,-0.04898369179862916
2018-07-10,0.019755605084626725,0.023567098874474297,0.004892684124608208,-0.03917513590167809
2018-07-11,0.012865086650107379,0.023295764107051326,-0.2780317181737431,-0.03917513590167809
2018-07-12,0.012982947792199153,0.022513185823882873,0.009178657530011713,-0.04898369179862916
2018-07-13,0.011317450641857945,0.022404499228734286,-0.13812527059728183,-0.04898369179862916
2018-07-16,0.009186436681908921,0.0218978799625175,-0.20968483915156425,-0.04898369179862916
2018-07-17,0.008761578382266167,0.021897296739420685,-0.1440456175778387,-0.05388796974710475
2018-07-18,0.008761578382266167,0.021897296739420685,-0.18254688811493655,-0.05388796974710475
2018-07-19,0.008761578382266167,0.021892155920973693,0.11473014913322357,-0.06860080359253129
2018-07-20,0.012492013390561347,0.022652730374941456,0.327200218880288,-0.02446230205625144
2018-07-23,0.012701330015771867,0.022455572468340793,0.016722067125586746,-0.034270857953202505
2018-07-24,0.01498447336618933,0.0227780224127282,0.16645192793823135,-0.06860080359253129
2018-07-25,0.01579018233988549,0.022936258544720554,0.0527776734956743,-0.04898369179862916
2018-07-26,0.017205627145971555,0.02325984893169196,0.08655773024033873,-0.019558024107775962
2018-07-27,0.017327243637898542,0.02336390189068146,0.0071045287924367765,-0.036752540770503384
2018-07-30,0.017292301432770746,0.023360895104421117,-0.0020361613657841064,-0.036752540770503384
2018-07-31,0.01729176090615455,0.022785977536404673,-3.152973578207608e-05,-0.03917513590167809
2018-08-01,0.01784860134343768,0.02272803203913427,0.031974226671752676,-0.019558024107775962
2018-08-02,0.018158252503644123,0.022353465180944006,0.01735527231316669,-0.034270857953202505
2018-08-03,0.018158252503644123,0.021927072058489223,0.0,-0.034270857953202505
2018-08-06,0.018111608240784133,0.021923213805939396,-0.002595460002234276,-0.034270857953202505
2018-08-07,0.01797704825555294,0.021923213805939396,-0.00752470281273521,-0.034270857953202505
2018-08-08,0.019692526725719407,0.022407220394367156,0.09200374571057318,-0.06860080359253129
2018-08-09,0.020477037052644583,0.02250715100130364,0.03945845355464632,-0.04407941385015368
2018-08-10,0.020609150238444816,0.022394166066732328,0.006497328593933713,-0.05388796974710475
2018-08-13,0.020609150238444816,0.02239084505701097,0.0,-0.05388796974710475
2018-08-14,0.02137408459386583,0.022604662575369285,0.03682781228576184,-0.07840935948948236
2018-08-15,0.021533573943862246,0.02101890816877166,0.007514134379654715,-0.06860080359253129
2018-08-16,0.021255605444186525,0.01959048329632395,-0.013132123486114469,-0.06860080359253129
2018-08-17,0.01835224896957012,0.019578967174118524,-0.14832491482196092,-0.06860080359253129
2018-08-20,0.01846591174903208,0.019314393362120413,0.006231299996664415,-0.058792247695580224
2018-08-21,0.016621691525133285,0.017566418382941255,-0.10614260973666069,-0.05388796974710475
2018-08-22,0.015953986713461148,0.0175556688546816,-0.04133454555732328,-0.05388796974710475
2018-08-23,0.014262225418980982,0.017558222851356303,-0.1129422218712127,-0.056369652564405626
2018-08-24,0.013804974051526918,0.017550875085195632,-0.03281463450872174,-0.05388796974710475
2018-08-27,0.013825130140784138,0.017160743168968966,0.0014690952583877716,-0.05146537461593004
2018-08-28,0.013819941735674574,0.016896056840294167,-0.00037795832162969956,-0.05146537461593004
