date,latent_0,latent_1,latent_2
2014-09-15,-0.121588856,-0.058188453,-0.18568653
2014-09-16,-0.069908395,-0.1990877,-0.1741265
2014-09-17,-0.15089862,0.021475807,-0.19603188
2014-09-18,-0.10211867,0.16476224,-0.2465495
2014-09-19,-0.12939069,0.023043111,-0.22847508
2014-09-22,0.33128712,-1.286522,-0.10474333
2014-09-23,-0.14634664,0.02457273,-0.23071462
2014-09-24,-0.116325416,-0.051278815,-0.22311321
2014-09-25,-0.1538238,0.04347205,-0.23389089
2014-09-26,-0.14625078,0.02458094,-0.23135091
2014-09-29,-0.14623,0.024591893,-0.23151544
2014-09-30,-0.17176685,0.10456006,-0.22453134
2014-10-01,-0.13940445,0.0090409815,-0.22858891
2014-10-02,0.5628046,-1.9746273,0.022081554
2014-10-03,-0.21960601,0.3260694,-0.26140618
2014-10-06,-0.14538234,0.024954036,-0.2380221
2014-10-07,-0.14209571,0.017635137,-0.23711894
2014-10-08,0.5363672,-1.9043505,0.0020731091
2014-10-09,-0.39774147,1.0257757,-0.24604021
2014-10-10,-0.18104124,1.0177186,-0.18799996
2014-10-13,0.31409416,1.1873958,-0.23895985
2014-10-14,0.27825764,0.09769212,-0.22152245
2014-10-15,0.27825764,0.09769212,-0.22152245
2014-10-16,0.24128258,0.7920603,-0.110759586
2014-10-17,0.23711064,0.10186191,-0.082487136
2014-10-20,0.21717629,0.09933777,-0.08566636
2014-10-21,0.25204098,0.2297423,-0.1601979
2014-10-22,0.29794702,0.14768551,-0.18888722
2014-10-23,0.24584526,0.25919574,-0.13335742
2014-10-24,0.2673751,0.10727328,-0.118872434
2014-10-27,0.20681944,0.10007906,-0.13121594
2014-10-28,0.29563808,0.31415677,-0.2256403
2014-10-29,0.32080278,0.11794632,-0.21179864
2014-10-30,0.32158548,0.11421254,-0.21147652
2014-10-31,0.3253087,0.08116393,-0.20915794
2014-11-03,0.31504545,0.11315532,-0.21268117
2014-11-04,0.24222022,0.36356747,-0.12278564
2014-11-05,0.27736044,0.11444163,-0.1059566
2014-11-06,0.38382736,0.30749497,-0.20715767
2014-11-07,0.38780192,0.0093126,-0.137882
2014-11-10,0.45759508,-0.5196297,-0.119801074
2014-11-11,0.32547176,0.1374018,-0.18227907
2014-11-12,0.3305163,0.11482441,-0.18026474
2014-11-13,0.46176353,-0.6622281,-0.15500171
2014-11-14,0.30651185,0.28997907,-0.22706383
2014-11-17,0.35415372,0.5488172,-0.23401842
2014-11-18,0.41528556,0.3262241,-0.20645055
2014-11-19,0.44215664,0.8221256,0.0011507869
2014-11-20,0.5880389,0.35715652,-0.14925972
2014-11-21,0.52296746,0.63360727,0.037609458
2014-11-24,0.5211022,0.1588063,0.045826912
2014-11-25,0.5724944,0.0503695,0.02575308
2014-11-26,0.5474069,0.16119911,0.015795559
2014-11-27,0.6689205,0.38431883,-0.15048085
2014-11-28,0.69858944,0.26516262,-0.14891408
2014-12-01,0.6090299,0.522839,0.027928293
2014-12-02,0.6585685,0.019270867,0.03503853
2014-12-03,0.563841,0.2359033,0.0716722
2014-12-04,0.61861324,0.026269972,0.08219609
2014-12-05,0.59630215,0.12483631,0.07334024
2014-12-08,0.49597022,0.49601454,0.21691239
2014-12-09,0.5312898,0.1879702,0.17814773
2014-12-10,0.6158619,0.3033753,0.060412645
2014-12-11,0.6381986,0.17330508,0.0774343
2014-12-12,0.64931536,0.1219113,0.08271128
2014-12-15,0.6818371,-0.028095901,0.098017246
2014-12-16,0.6760621,-0.0017469376,0.0954082
2014-12-17,0.5922905,-0.03093192,0.20216215
2014-12-18,0.629346,-0.19463362,0.21686995
2014-12-19,0.678602,-0.34592658,0.24642795
2014-12-22,0.54935527,0.16515195,0.18269497
2014-12-23,0.55419004,0.14280087,0.18498999
2014-12-24,0.54935527,0.16515195,0.18269497
2014-12-25,0.6729512,0.0932354,0.066830546
2014-12-26,0.6680536,-0.07737288,0.09762302
2014-12-29,0.78364813,-0.61411035,0.16855824
2014-12-30,0.55388165,0.1397969,0.060147464
2014-12-31,0.564837,0.045836672,0.06767923
2015-01-05,0.54233897,0.14861858,0.057065606
2015-01-06,0.54167974,0.15166733,0.056752592
2015-01-07,1.0021923,-1.7198579,0.39568454
2015-01-08,0.47002307,0.010509461,0.04816675
2015-01-09,0.6715796,-0.77515376,0.15303284
2015-01-12,0.37304428,0.12846193,0.030687988
2015-01-13,0.35484502,0.15188643,0.04672581
2015-01-14,0.36059412,0.11989908,0.05105418
2015-01-15,0.356909,0.119330674,0.050506324
2015-01-16,0.58355534,-2.0210264,0.463202
2015-01-19,-0.19938591,0.02561669,0.07105321
2015-01-20,-0.19938591,0.02561669,0.07105321
2015-01-21,0.3751547,0.56093884,-0.0719583
2015-01-22,0.37779918,0.11800399,-0.03564346
2015-01-23,0.67212605,1.0747862,-0.16081223
2015-01-26,0.71459174,-0.6236178,0.0027012825
2015-01-27,0.65059006,0.76882386,-0.18415485
2015-01-28,0.61373866,0.14361864,-0.1675121
2015-01-29,0.6122277,0.1551142,-0.16964757
2015-01-30,0.61328256,0.14297569,-0.16754371
2015-02-02,0.6189909,0.4575807,-0.18993245
2015-02-03,0.58305645,0.3429942,-0.121586904
2015-02-04,0.60346794,0.15053248,-0.09679809
2015-02-05,0.74316275,0.6866415,-0.15786962
2015-02-06,0.70808923,0.8339333,0.037596196
2015-02-09,0.6538595,0.15609655,0.025009215
2015-02-10,0.6877973,0.14997973,-0.014804602
2015-02-11,0.7512349,0.27404028,-0.11774534
2015-02-12,0.74992,0.20272185,-0.08966726
2015-02-13,0.74686587,0.18028237,-0.08869067
2015-02-24,0.72350967,0.17732498,-0.09241575
2015-02-25,0.68532586,0.17249,-0.09850556
2015-02-26,0.6370028,0.21321867,-0.044966996
2015-02-27,0.66027117,0.16433051,-0.05616647
2015-03-02,0.7044239,-0.2088625,-0.027226329
2015-03-03,0.6163151,0.008225054,-0.05616805
2015-03-04,0.6220609,-0.23679234,-0.040956855
2015-03-05,0.51146626,0.14569773,-0.103209615
2015-03-06,0.5187869,0.14221156,-0.11091536
2015-03-09,0.51893413,0.14405912,-0.12016936
2015-03-10,0.5992223,-0.12376417,-0.14516398
2015-03-11,0.5543051,0.00018490851,-0.152478
