date,log_return,vol_20,vol_60,vol_change,max_drawdown_60
2014-06-30,,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-01,0.03713954694945709,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-02,0.020619287202735315,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-03,0.01519016549397545,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-04,-0.01519016549397545,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-07,0.01519016549397545,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-08,-0.01519016549397545,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-09,0.01519016549397545,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-10,-0.01519016549397545,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-11,0.0,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-14,0.0,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-15,0.0,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-16,0.0,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-17,0.0,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-18,-0.020619287202735315,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-21,-0.01574835696813892,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-22,0.0,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-23,-0.02139118998131817,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-24,0.03713954694945709,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-25,-0.03713954694945709,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-28,-0.055569851154810834,0.022955329978768653,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-29,-0.02312241742085419,0.02133794063152883,0.02652510699059954,-0.07306338112887037,-0.09859154929577463
2014-07-30,0.0,0.020475398325743487,0.02652510699059954,-0.04126263493608016,-0.09859154929577463
2014-07-31,0.040119993789425656,0.022540682528917538,0.02652510699059954,0.09609766039188043,-0.09859154929577463
2014-08-01,-0.016997576368571465,0.022584836168114984,0.02652510699059954,0.00195692526064339,-0.09859154929577463
2014-08-04,0.0,0.022096671977862012,0.02652510699059954,-0.021851697338327467,-0.09859154929577463
2014-08-05,0.0,0.022040559996948417,0.02652510699059954,-0.0025426146229233734,-0.09859154929577463
2014-08-06,0.03922071315328157,0.023820517807160258,0.02652510699059954,0.07766287595200147,-0.09859154929577463
2014-08-07,0.0,0.023702422114982802,0.02652510699059954,-0.004970058071537248,-0.09859154929577463
2014-08-08,0.016349138001529262,0.024115272745621464,0.02652510699059954,0.017268114576742762,-0.09859154929577463
2014-08-11,-0.03857227478623937,0.025381325100376807,0.02652510699059954,0.05116828699243167,-0.09859154929577463
2014-08-12,0.022223136784710107,0.02608011338806259,0.02652510699059954,0.027159402854182238,-0.09859154929577463
2014-08-13,-0.022223136784710107,0.026385559477899036,0.02652510699059954,0.011643781835915584,-0.09859154929577463
2014-08-14,0.0,0.026385559477899036,0.02652510699059954,0.0,-0.09859154929577463
2014-08-15,0.0,0.02613726151992977,0.02652510699059954,-0.009454926770101808,-0.09859154929577463
