date,log_return,vol_20,vol_60,vol_change,max_drawdown_60
2018-01-02,,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-03,-0.0011325029522986085,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-04,-0.00653689978716443,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-05,-0.001712329185512118,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-08,0.005128216366918181,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-09,-0.005128216366918181,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-10,-0.016415055407044576,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-11,-0.01668901272985046,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-12,-0.008896855837736695,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-15,0.0017857147602349244,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-16,0.00711114107750177,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-17,0.013198607790082306,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-18,0.0,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-19,0.0,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-22,0.0,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-25,-0.004965688602963425,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-26,-0.007052629879250816,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-29,0.0,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-30,-0.0011802893078680654,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-01-31,0.00471282168313536,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-02-01,-0.00471282168313536,0.007198663748834799,0.009541641842530797,0.0852215062242218,-0.02574985851726086
2018-02-02,0.011740669056838016,0.007839045175166053,0.009541641842530797,0.0852215062242218,-0.02574985851726086
